Fix ID,Type,Type name,Tier,Fix category,Page URL,Page,Page ID,Section title,Draft section ID,Component kind,Config shape,Source,Current tags,What is wrong,Recommended fix,Status,Assigned to,Date fixed,User Relevance,User Notes,Notes
QA2-421,9,Bound to a source that does not resolve,2,Investigation,https://county_template.devmny.org/the_risk/natural_hazards/extreme_cold,the_risk/natural_hazards/extreme_cold,1544845,(untitled),1544787,Card,v2,AVAIL - Fusion Events V2,,"source id 870 has no resolvable row, so no snapshot or column check can be run against it","Identify the source (most are probably DaMa-side, outside this app's tables) so these components can be assessed at all.",Open,,,Irrelevant,"disregard for now, we will review this in a separate udpate",Not evidence of a defect - evidence that this report cannot see them.
QA2-422,9,Bound to a source that does not resolve,2,Investigation,https://county_template.devmny.org/the_risk/natural_hazards/extreme_cold,the_risk/natural_hazards/extreme_cold,1544845,(untitled),1544798,Graph,v1,AVAIL - Fusion Events V2,B1-d,"source id 870 has no resolvable row, so no snapshot or column check can be run against it","Identify the source (most are probably DaMa-side, outside this app's tables) so these components can be assessed at all.",Open,,,Irrelevant,"disregard for now, we will review this in a separate udpate",Not evidence of a defect - evidence that this report cannot see them.
QA2-423,9,Bound to a source that does not resolve,2,Investigation,https://county_template.devmny.org/the_risk/natural_hazards/extreme_cold,the_risk/natural_hazards/extreme_cold,1544845,(untitled),1544799,Card,v2,AVAIL - Fusion Events V2,B1-d,"source id 870 has no resolvable row, so no snapshot or column check can be run against it","Identify the source (most are probably DaMa-side, outside this app's tables) so these components can be assessed at all.",Open,,,Irrelevant,"disregard for now, we will review this in a separate udpate",Not evidence of a defect - evidence that this report cannot see them.
QA2-424,9,Bound to a source that does not resolve,2,Investigation,https://county_template.devmny.org/the_risk/natural_hazards/extreme_cold,the_risk/natural_hazards/extreme_cold,1544845,(untitled),1544804,Graph,v2,AVAIL - Fusion Events V2,B1-d,"source id 870 has no resolvable row, so no snapshot or column check can be run against it","Identify the source (most are probably DaMa-side, outside this app's tables) so these components can be assessed at all.",Open,,,Irrelevant,"disregard for now, we will review this in a separate udpate",Not evidence of a defect - evidence that this report cannot see them.
QA2-425,9,Bound to a source that does not resolve,2,Investigation,https://county_template.devmny.org/the_risk/natural_hazards/extreme_cold,the_risk/natural_hazards/extreme_cold,1544845,(untitled),1544807,Graph,v2,AVAIL - Fusion Events V2,B1-d,"source id 870 has no resolvable row, so no snapshot or column check can be run against it","Identify the source (most are probably DaMa-side, outside this app's tables) so these components can be assessed at all.",Open,,,Irrelevant,"disregard for now, we will review this in a separate udpate",Not evidence of a defect - evidence that this report cannot see them.
QA2-426,9,Bound to a source that does not resolve,2,Investigation,https://county_template.devmny.org/the_risk/natural_hazards/extreme_cold,the_risk/natural_hazards/extreme_cold,1544845,(untitled),1544810,Spreadsheet,v1,AVAIL - Fusion Events V2,B1-d,"source id 870 has no resolvable row, so no snapshot or column check can be run against it","Identify the source (most are probably DaMa-side, outside this app's tables) so these components can be assessed at all.",Open,,,Irrelevant,"disregard for now, we will review this in a separate udpate",Not evidence of a defect - evidence that this report cannot see them.
QA2-427,9,Bound to a source that does not resolve,2,Investigation,https://county_template.devmny.org/the_risk/natural_hazards/extreme_cold,the_risk/natural_hazards/extreme_cold,1544845,(untitled),1544814,Spreadsheet,v2,AVAIL - Fusion Events V2,B1-d,"source id 870 has no resolvable row, so no snapshot or column check can be run against it","Identify the source (most are probably DaMa-side, outside this app's tables) so these components can be assessed at all.",Open,,,Irrelevant,"disregard for now, we will review this in a separate udpate",Not evidence of a defect - evidence that this report cannot see them.
QA2-428,9,Bound to a source that does not resolve,2,Investigation,https://county_template.devmny.org/the_risk/natural_hazards/extreme_cold,the_risk/natural_hazards/extreme_cold,1544845,(untitled),1544822,Card,v1,NRI Counties - Hazard Normalized,B2-b,"source id 1508 has no resolvable row, so no snapshot or column check can be run against it","Identify the source (most are probably DaMa-side, outside this app's tables) so these components can be assessed at all.",Open,,,Irrelevant,"disregard for now, we will review this in a separate udpate",Not evidence of a defect - evidence that this report cannot see them.
QA2-429,9,Bound to a source that does not resolve,2,Investigation,https://county_template.devmny.org/the_risk/natural_hazards/extreme_heat,the_risk/natural_hazards/extreme_heat,1544969,(untitled),1544909,Card,v2,AVAIL - Fusion Events V2,,"source id 870 has no resolvable row, so no snapshot or column check can be run against it","Identify the source (most are probably DaMa-side, outside this app's tables) so these components can be assessed at all.",Open,,,Irrelevant,"disregard for now, we will review this in a separate udpate",Not evidence of a defect - evidence that this report cannot see them.
QA2-430,9,Bound to a source that does not resolve,2,Investigation,https://county_template.devmny.org/the_risk/natural_hazards/extreme_heat,the_risk/natural_hazards/extreme_heat,1544969,(untitled),1544910,Card,v2,NRI Counties - Hazard Normalized,,"source id 1508 has no resolvable row, so no snapshot or column check can be run against it","Identify the source (most are probably DaMa-side, outside this app's tables) so these components can be assessed at all.",Open,,,Irrelevant,"disregard for now, we will review this in a separate udpate",Not evidence of a defect - evidence that this report cannot see them.
QA2-431,9,Bound to a source that does not resolve,2,Investigation,https://county_template.devmny.org/the_risk/natural_hazards/extreme_heat,the_risk/natural_hazards/extreme_heat,1544969,(untitled),1544911,Card,v2,AVAIL - Fusion Events V2,,"source id 870 has no resolvable row, so no snapshot or column check can be run against it","Identify the source (most are probably DaMa-side, outside this app's tables) so these components can be assessed at all.",Open,,,Irrelevant,"disregard for now, we will review this in a separate udpate",Not evidence of a defect - evidence that this report cannot see them.
QA2-432,9,Bound to a source that does not resolve,2,Investigation,https://county_template.devmny.org/the_risk/natural_hazards/extreme_heat,the_risk/natural_hazards/extreme_heat,1544969,(untitled),1544922,Graph,v1,AVAIL - Fusion Events V2,B1-d,"source id 870 has no resolvable row, so no snapshot or column check can be run against it","Identify the source (most are probably DaMa-side, outside this app's tables) so these components can be assessed at all.",Open,,,Irrelevant,"disregard for now, we will review this in a separate udpate",Not evidence of a defect - evidence that this report cannot see them.
QA2-433,9,Bound to a source that does not resolve,2,Investigation,https://county_template.devmny.org/the_risk/natural_hazards/extreme_heat,the_risk/natural_hazards/extreme_heat,1544969,(untitled),1544923,Card,v2,AVAIL - Fusion Events V2,B1-d,"source id 870 has no resolvable row, so no snapshot or column check can be run against it","Identify the source (most are probably DaMa-side, outside this app's tables) so these components can be assessed at all.",Open,,,Irrelevant,"disregard for now, we will review this in a separate udpate",Not evidence of a defect - evidence that this report cannot see them.
QA2-434,9,Bound to a source that does not resolve,2,Investigation,https://county_template.devmny.org/the_risk/natural_hazards/extreme_heat,the_risk/natural_hazards/extreme_heat,1544969,(untitled),1544928,Graph,v2,AVAIL - Fusion Events V2,B1-d,"source id 870 has no resolvable row, so no snapshot or column check can be run against it","Identify the source (most are probably DaMa-side, outside this app's tables) so these components can be assessed at all.",Open,,,Irrelevant,"disregard for now, we will review this in a separate udpate",Not evidence of a defect - evidence that this report cannot see them.
QA2-435,9,Bound to a source that does not resolve,2,Investigation,https://county_template.devmny.org/the_risk/natural_hazards/extreme_heat,the_risk/natural_hazards/extreme_heat,1544969,(untitled),1544931,Graph,v2,AVAIL - Fusion Events V2,B1-d,"source id 870 has no resolvable row, so no snapshot or column check can be run against it","Identify the source (most are probably DaMa-side, outside this app's tables) so these components can be assessed at all.",Open,,,Irrelevant,"disregard for now, we will review this in a separate udpate",Not evidence of a defect - evidence that this report cannot see them.
QA2-436,9,Bound to a source that does not resolve,2,Investigation,https://county_template.devmny.org/the_risk/natural_hazards/extreme_heat,the_risk/natural_hazards/extreme_heat,1544969,(untitled),1544934,Spreadsheet,v1,AVAIL - Fusion Events V2,B1-d,"source id 870 has no resolvable row, so no snapshot or column check can be run against it","Identify the source (most are probably DaMa-side, outside this app's tables) so these components can be assessed at all.",Open,,,Irrelevant,"disregard for now, we will review this in a separate udpate",Not evidence of a defect - evidence that this report cannot see them.
QA2-437,9,Bound to a source that does not resolve,2,Investigation,https://county_template.devmny.org/the_risk/natural_hazards/extreme_heat,the_risk/natural_hazards/extreme_heat,1544969,(untitled),1544938,Spreadsheet,v2,AVAIL - Fusion Events V2,B1-d,"source id 870 has no resolvable row, so no snapshot or column check can be run against it","Identify the source (most are probably DaMa-side, outside this app's tables) so these components can be assessed at all.",Open,,,Irrelevant,"disregard for now, we will review this in a separate udpate",Not evidence of a defect - evidence that this report cannot see them.
QA2-438,9,Bound to a source that does not resolve,2,Investigation,https://county_template.devmny.org/the_risk/natural_hazards/extreme_heat,the_risk/natural_hazards/extreme_heat,1544969,(untitled),1544946,Card,v1,NRI Counties - Hazard Normalized,B2-b,"source id 1508 has no resolvable row, so no snapshot or column check can be run against it","Identify the source (most are probably DaMa-side, outside this app's tables) so these components can be assessed at all.",Open,,,Irrelevant,"disregard for now, we will review this in a separate udpate",Not evidence of a defect - evidence that this report cannot see them.
QA2-439,9,Bound to a source that does not resolve,2,Investigation,https://county_template.devmny.org/the_risk/natural_hazards/flooding,the_risk/natural_hazards/flooding,1450290,(untitled),1682899,Card,v2,AVAIL - Fusion Events V2,,"source id 870 has no resolvable row, so no snapshot or column check can be run against it","Identify the source (most are probably DaMa-side, outside this app's tables) so these components can be assessed at all.",Open,,,Irrelevant,"disregard for now, we will review this in a separate udpate",Not evidence of a defect - evidence that this report cannot see them.
QA2-440,9,Bound to a source that does not resolve,2,Investigation,https://county_template.devmny.org/the_risk/natural_hazards/flooding,the_risk/natural_hazards/flooding,1450290,(untitled),1682904,Card,v2,NRI Counties - Hazard Normalized,,"source id 1508 has no resolvable row, so no snapshot or column check can be run against it","Identify the source (most are probably DaMa-side, outside this app's tables) so these components can be assessed at all.",Open,,,Irrelevant,"disregard for now, we will review this in a separate udpate",Not evidence of a defect - evidence that this report cannot see them.
QA2-441,9,Bound to a source that does not resolve,2,Investigation,https://county_template.devmny.org/the_risk/natural_hazards/flooding,the_risk/natural_hazards/flooding,1450290,(untitled),1682906,Card,v2,AVAIL - Fusion Events V2,,"source id 870 has no resolvable row, so no snapshot or column check can be run against it","Identify the source (most are probably DaMa-side, outside this app's tables) so these components can be assessed at all.",Open,,,Irrelevant,"disregard for now, we will review this in a separate udpate",Not evidence of a defect - evidence that this report cannot see them.
QA2-442,9,Bound to a source that does not resolve,2,Investigation,https://county_template.devmny.org/the_risk/natural_hazards/flooding,the_risk/natural_hazards/flooding,1450290,(untitled),1682858,Graph,v1,AVAIL - Fusion Events V2,B1-d,"source id 870 has no resolvable row, so no snapshot or column check can be run against it","Identify the source (most are probably DaMa-side, outside this app's tables) so these components can be assessed at all.",Open,,,Irrelevant,"disregard for now, we will review this in a separate udpate",Not evidence of a defect - evidence that this report cannot see them.
QA2-443,9,Bound to a source that does not resolve,2,Investigation,https://county_template.devmny.org/the_risk/natural_hazards/flooding,the_risk/natural_hazards/flooding,1450290,(untitled),1682925,Card,v2,AVAIL - Fusion Events V2,B1-d,"source id 870 has no resolvable row, so no snapshot or column check can be run against it","Identify the source (most are probably DaMa-side, outside this app's tables) so these components can be assessed at all.",Open,,,Irrelevant,"disregard for now, we will review this in a separate udpate",Not evidence of a defect - evidence that this report cannot see them.
QA2-444,9,Bound to a source that does not resolve,2,Investigation,https://county_template.devmny.org/the_risk/natural_hazards/flooding,the_risk/natural_hazards/flooding,1450290,(untitled),1682933,Graph,v2,AVAIL - Fusion Events V2,B1-d,"source id 870 has no resolvable row, so no snapshot or column check can be run against it","Identify the source (most are probably DaMa-side, outside this app's tables) so these components can be assessed at all.",Open,,,Irrelevant,"disregard for now, we will review this in a separate udpate",Not evidence of a defect - evidence that this report cannot see them.
QA2-445,9,Bound to a source that does not resolve,2,Investigation,https://county_template.devmny.org/the_risk/natural_hazards/flooding,the_risk/natural_hazards/flooding,1450290,(untitled),1682939,Graph,v2,AVAIL - Fusion Events V2,B1-d,"source id 870 has no resolvable row, so no snapshot or column check can be run against it","Identify the source (most are probably DaMa-side, outside this app's tables) so these components can be assessed at all.",Open,,,Irrelevant,"disregard for now, we will review this in a separate udpate",Not evidence of a defect - evidence that this report cannot see them.
QA2-446,9,Bound to a source that does not resolve,2,Investigation,https://county_template.devmny.org/the_risk/natural_hazards/flooding,the_risk/natural_hazards/flooding,1450290,(untitled),1682943,Spreadsheet,v1,AVAIL - Fusion Events V2,B1-d,"source id 870 has no resolvable row, so no snapshot or column check can be run against it","Identify the source (most are probably DaMa-side, outside this app's tables) so these components can be assessed at all.",Open,,,Irrelevant,"disregard for now, we will review this in a separate udpate",Not evidence of a defect - evidence that this report cannot see them.
QA2-447,9,Bound to a source that does not resolve,2,Investigation,https://county_template.devmny.org/the_risk/natural_hazards/flooding,the_risk/natural_hazards/flooding,1450290,(untitled),1682948,Spreadsheet,v2,AVAIL - Fusion Events V2,B1-d,"source id 870 has no resolvable row, so no snapshot or column check can be run against it","Identify the source (most are probably DaMa-side, outside this app's tables) so these components can be assessed at all.",Open,,,Irrelevant,"disregard for now, we will review this in a separate udpate",Not evidence of a defect - evidence that this report cannot see them.
QA2-448,9,Bound to a source that does not resolve,2,Investigation,https://county_template.devmny.org/the_risk/natural_hazards/flooding,the_risk/natural_hazards/flooding,1450290,(untitled),1682959,Card,v1,NRI Counties - Hazard Normalized,B2-b,"source id 1508 has no resolvable row, so no snapshot or column check can be run against it","Identify the source (most are probably DaMa-side, outside this app's tables) so these components can be assessed at all.",Open,,,Irrelevant,"disregard for now, we will review this in a separate udpate",Not evidence of a defect - evidence that this report cannot see them.
QA2-449,9,Bound to a source that does not resolve,2,Investigation,https://county_template.devmny.org/the_risk/natural_hazards/flooding,the_risk/natural_hazards/flooding,1450290,(untitled),1682973,Spreadsheet,v1,AVAIL BILD 2023 Parcels as Points,"B2-a,B2-b","source id 1505 has no resolvable row, so no snapshot or column check can be run against it","Identify the source (most are probably DaMa-side, outside this app's tables) so these components can be assessed at all.",Open,,,Irrelevant,"disregard for now, we will review this in a separate udpate",Not evidence of a defect - evidence that this report cannot see them.
QA2-450,9,Bound to a source that does not resolve,2,Investigation,https://county_template.devmny.org/the_risk/natural_hazards/hail,the_risk/natural_hazards/hail,1545093,(untitled),1545033,Card,v2,AVAIL - Fusion Events V2,,"source id 870 has no resolvable row, so no snapshot or column check can be run against it","Identify the source (most are probably DaMa-side, outside this app's tables) so these components can be assessed at all.",Open,,,Irrelevant,"disregard for now, we will review this in a separate udpate",Not evidence of a defect - evidence that this report cannot see them.
QA2-451,9,Bound to a source that does not resolve,2,Investigation,https://county_template.devmny.org/the_risk/natural_hazards/hail,the_risk/natural_hazards/hail,1545093,(untitled),1545034,Card,v2,NRI Counties - Hazard Normalized,,"source id 1508 has no resolvable row, so no snapshot or column check can be run against it","Identify the source (most are probably DaMa-side, outside this app's tables) so these components can be assessed at all.",Open,,,Irrelevant,"disregard for now, we will review this in a separate udpate",Not evidence of a defect - evidence that this report cannot see them.
QA2-452,9,Bound to a source that does not resolve,2,Investigation,https://county_template.devmny.org/the_risk/natural_hazards/hail,the_risk/natural_hazards/hail,1545093,(untitled),1545035,Card,v2,AVAIL - Fusion Events V2,,"source id 870 has no resolvable row, so no snapshot or column check can be run against it","Identify the source (most are probably DaMa-side, outside this app's tables) so these components can be assessed at all.",Open,,,Irrelevant,"disregard for now, we will review this in a separate udpate",Not evidence of a defect - evidence that this report cannot see them.
QA2-453,9,Bound to a source that does not resolve,2,Investigation,https://county_template.devmny.org/the_risk/natural_hazards/hail,the_risk/natural_hazards/hail,1545093,(untitled),1545046,Graph,v1,AVAIL - Fusion Events V2,B1-d,"source id 870 has no resolvable row, so no snapshot or column check can be run against it","Identify the source (most are probably DaMa-side, outside this app's tables) so these components can be assessed at all.",Open,,,Irrelevant,"disregard for now, we will review this in a separate udpate",Not evidence of a defect - evidence that this report cannot see them.
QA2-454,9,Bound to a source that does not resolve,2,Investigation,https://county_template.devmny.org/the_risk/natural_hazards/hail,the_risk/natural_hazards/hail,1545093,(untitled),1545047,Card,v2,AVAIL - Fusion Events V2,B1-d,"source id 870 has no resolvable row, so no snapshot or column check can be run against it","Identify the source (most are probably DaMa-side, outside this app's tables) so these components can be assessed at all.",Open,,,Irrelevant,"disregard for now, we will review this in a separate udpate",Not evidence of a defect - evidence that this report cannot see them.
QA2-455,9,Bound to a source that does not resolve,2,Investigation,https://county_template.devmny.org/the_risk/natural_hazards/hail,the_risk/natural_hazards/hail,1545093,(untitled),1545052,Graph,v2,AVAIL - Fusion Events V2,S3-a2,"source id 870 has no resolvable row, so no snapshot or column check can be run against it","Identify the source (most are probably DaMa-side, outside this app's tables) so these components can be assessed at all.",Open,,,Irrelevant,"disregard for now, we will review this in a separate udpate",Not evidence of a defect - evidence that this report cannot see them.
QA2-456,9,Bound to a source that does not resolve,2,Investigation,https://county_template.devmny.org/the_risk/natural_hazards/hail,the_risk/natural_hazards/hail,1545093,(untitled),1545055,Graph,v2,AVAIL - Fusion Events V2,S3,"source id 870 has no resolvable row, so no snapshot or column check can be run against it","Identify the source (most are probably DaMa-side, outside this app's tables) so these components can be assessed at all.",Open,,,Irrelevant,"disregard for now, we will review this in a separate udpate",Not evidence of a defect - evidence that this report cannot see them.
QA2-457,9,Bound to a source that does not resolve,2,Investigation,https://county_template.devmny.org/the_risk/natural_hazards/hail,the_risk/natural_hazards/hail,1545093,(untitled),1545058,Spreadsheet,v1,AVAIL - Fusion Events V2,B1-d,"source id 870 has no resolvable row, so no snapshot or column check can be run against it","Identify the source (most are probably DaMa-side, outside this app's tables) so these components can be assessed at all.",Open,,,Irrelevant,"disregard for now, we will review this in a separate udpate",Not evidence of a defect - evidence that this report cannot see them.
QA2-458,9,Bound to a source that does not resolve,2,Investigation,https://county_template.devmny.org/the_risk/natural_hazards/hail,the_risk/natural_hazards/hail,1545093,(untitled),1545062,Spreadsheet,v2,AVAIL - Fusion Events V2,B1-d,"source id 870 has no resolvable row, so no snapshot or column check can be run against it","Identify the source (most are probably DaMa-side, outside this app's tables) so these components can be assessed at all.",Open,,,Irrelevant,"disregard for now, we will review this in a separate udpate",Not evidence of a defect - evidence that this report cannot see them.
QA2-459,9,Bound to a source that does not resolve,2,Investigation,https://county_template.devmny.org/the_risk/natural_hazards/hail,the_risk/natural_hazards/hail,1545093,(untitled),1545070,Card,v1,NRI Counties - Hazard Normalized,B2-b,"source id 1508 has no resolvable row, so no snapshot or column check can be run against it","Identify the source (most are probably DaMa-side, outside this app's tables) so these components can be assessed at all.",Open,,,Irrelevant,"disregard for now, we will review this in a separate udpate",Not evidence of a defect - evidence that this report cannot see them.
QA2-460,9,Bound to a source that does not resolve,2,Investigation,https://county_template.devmny.org/the_risk/natural_hazards/hurricane,the_risk/natural_hazards/hurricane,1545403,(untitled),2416262,Card,v2,AVAIL - Fusion Events V2,,"source id 870 has no resolvable row, so no snapshot or column check can be run against it","Identify the source (most are probably DaMa-side, outside this app's tables) so these components can be assessed at all.",Open,,,Irrelevant,"disregard for now, we will review this in a separate udpate",Not evidence of a defect - evidence that this report cannot see them.
QA2-461,9,Bound to a source that does not resolve,2,Investigation,https://county_template.devmny.org/the_risk/natural_hazards/hurricane,the_risk/natural_hazards/hurricane,1545403,(untitled),2416266,Card,v2,NRI Counties - Hazard Normalized,,"source id 1508 has no resolvable row, so no snapshot or column check can be run against it","Identify the source (most are probably DaMa-side, outside this app's tables) so these components can be assessed at all.",Open,,,Irrelevant,"disregard for now, we will review this in a separate udpate",Not evidence of a defect - evidence that this report cannot see them.
QA2-462,9,Bound to a source that does not resolve,2,Investigation,https://county_template.devmny.org/the_risk/natural_hazards/hurricane,the_risk/natural_hazards/hurricane,1545403,(untitled),2416265,Card,v2,AVAIL - Fusion Events V2,,"source id 870 has no resolvable row, so no snapshot or column check can be run against it","Identify the source (most are probably DaMa-side, outside this app's tables) so these components can be assessed at all.",Open,,,Irrelevant,"disregard for now, we will review this in a separate udpate",Not evidence of a defect - evidence that this report cannot see them.
QA2-463,9,Bound to a source that does not resolve,2,Investigation,https://county_template.devmny.org/the_risk/natural_hazards/hurricane,the_risk/natural_hazards/hurricane,1545403,(untitled),1992573,Graph,v1,AVAIL - Fusion Events V2,B1-d,"source id 870 has no resolvable row, so no snapshot or column check can be run against it","Identify the source (most are probably DaMa-side, outside this app's tables) so these components can be assessed at all.",Open,,,Irrelevant,"disregard for now, we will review this in a separate udpate",Not evidence of a defect - evidence that this report cannot see them.
QA2-464,9,Bound to a source that does not resolve,2,Investigation,https://county_template.devmny.org/the_risk/natural_hazards/hurricane,the_risk/natural_hazards/hurricane,1545403,(untitled),1992574,Card,v2,AVAIL - Fusion Events V2,B1-d,"source id 870 has no resolvable row, so no snapshot or column check can be run against it","Identify the source (most are probably DaMa-side, outside this app's tables) so these components can be assessed at all.",Open,,,Irrelevant,"disregard for now, we will review this in a separate udpate",Not evidence of a defect - evidence that this report cannot see them.
QA2-465,9,Bound to a source that does not resolve,2,Investigation,https://county_template.devmny.org/the_risk/natural_hazards/hurricane,the_risk/natural_hazards/hurricane,1545403,(untitled),1992579,Graph,v2,AVAIL - Fusion Events V2,B1-d,"source id 870 has no resolvable row, so no snapshot or column check can be run against it","Identify the source (most are probably DaMa-side, outside this app's tables) so these components can be assessed at all.",Open,,,Irrelevant,"disregard for now, we will review this in a separate udpate",Not evidence of a defect - evidence that this report cannot see them.
QA2-466,9,Bound to a source that does not resolve,2,Investigation,https://county_template.devmny.org/the_risk/natural_hazards/hurricane,the_risk/natural_hazards/hurricane,1545403,(untitled),1992582,Graph,v2,AVAIL - Fusion Events V2,B1-d,"source id 870 has no resolvable row, so no snapshot or column check can be run against it","Identify the source (most are probably DaMa-side, outside this app's tables) so these components can be assessed at all.",Open,,,Irrelevant,"disregard for now, we will review this in a separate udpate",Not evidence of a defect - evidence that this report cannot see them.
QA2-467,9,Bound to a source that does not resolve,2,Investigation,https://county_template.devmny.org/the_risk/natural_hazards/hurricane,the_risk/natural_hazards/hurricane,1545403,(untitled),1992585,Spreadsheet,v1,AVAIL - Fusion Events V2,B1-d,"source id 870 has no resolvable row, so no snapshot or column check can be run against it","Identify the source (most are probably DaMa-side, outside this app's tables) so these components can be assessed at all.",Open,,,Irrelevant,"disregard for now, we will review this in a separate udpate",Not evidence of a defect - evidence that this report cannot see them.
QA2-468,9,Bound to a source that does not resolve,2,Investigation,https://county_template.devmny.org/the_risk/natural_hazards/hurricane,the_risk/natural_hazards/hurricane,1545403,(untitled),1992590,Spreadsheet,v2,AVAIL - Fusion Events V2,B1-d,"source id 870 has no resolvable row, so no snapshot or column check can be run against it","Identify the source (most are probably DaMa-side, outside this app's tables) so these components can be assessed at all.",Open,,,Irrelevant,"disregard for now, we will review this in a separate udpate",Not evidence of a defect - evidence that this report cannot see them.
QA2-469,9,Bound to a source that does not resolve,2,Investigation,https://county_template.devmny.org/the_risk/natural_hazards/hurricane,the_risk/natural_hazards/hurricane,1545403,(untitled),1992601,Card,v1,NRI Counties - Hazard Normalized,B2-b,"source id 1508 has no resolvable row, so no snapshot or column check can be run against it","Identify the source (most are probably DaMa-side, outside this app's tables) so these components can be assessed at all.",Open,,,Irrelevant,"disregard for now, we will review this in a separate udpate",Not evidence of a defect - evidence that this report cannot see them.
QA2-470,9,Bound to a source that does not resolve,2,Investigation,https://county_template.devmny.org/the_risk/natural_hazards/ice_storm,the_risk/natural_hazards/ice_storm,1545527,(untitled),1602160,Card,v2,AVAIL - Fusion Events V2,,"source id 870 has no resolvable row, so no snapshot or column check can be run against it","Identify the source (most are probably DaMa-side, outside this app's tables) so these components can be assessed at all.",Open,,,Irrelevant,"disregard for now, we will review this in a separate udpate",Not evidence of a defect - evidence that this report cannot see them.
QA2-471,9,Bound to a source that does not resolve,2,Investigation,https://county_template.devmny.org/the_risk/natural_hazards/ice_storm,the_risk/natural_hazards/ice_storm,1545527,(untitled),1602161,Card,v2,NRI Counties - Hazard Normalized,,"source id 1508 has no resolvable row, so no snapshot or column check can be run against it","Identify the source (most are probably DaMa-side, outside this app's tables) so these components can be assessed at all.",Open,,,Irrelevant,"disregard for now, we will review this in a separate udpate",Not evidence of a defect - evidence that this report cannot see them.
QA2-472,9,Bound to a source that does not resolve,2,Investigation,https://county_template.devmny.org/the_risk/natural_hazards/ice_storm,the_risk/natural_hazards/ice_storm,1545527,(untitled),1602162,Card,v2,AVAIL - Fusion Events V2,,"source id 870 has no resolvable row, so no snapshot or column check can be run against it","Identify the source (most are probably DaMa-side, outside this app's tables) so these components can be assessed at all.",Open,,,Irrelevant,"disregard for now, we will review this in a separate udpate",Not evidence of a defect - evidence that this report cannot see them.
QA2-473,9,Bound to a source that does not resolve,2,Investigation,https://county_template.devmny.org/the_risk/natural_hazards/ice_storm,the_risk/natural_hazards/ice_storm,1545527,(untitled),1602173,Graph,v1,AVAIL - Fusion Events V2,B1-d,"source id 870 has no resolvable row, so no snapshot or column check can be run against it","Identify the source (most are probably DaMa-side, outside this app's tables) so these components can be assessed at all.",Open,,,Irrelevant,"disregard for now, we will review this in a separate udpate",Not evidence of a defect - evidence that this report cannot see them.
QA2-474,9,Bound to a source that does not resolve,2,Investigation,https://county_template.devmny.org/the_risk/natural_hazards/ice_storm,the_risk/natural_hazards/ice_storm,1545527,(untitled),1602174,Card,v2,AVAIL - Fusion Events V2,B1-d,"source id 870 has no resolvable row, so no snapshot or column check can be run against it","Identify the source (most are probably DaMa-side, outside this app's tables) so these components can be assessed at all.",Open,,,Irrelevant,"disregard for now, we will review this in a separate udpate",Not evidence of a defect - evidence that this report cannot see them.
QA2-475,9,Bound to a source that does not resolve,2,Investigation,https://county_template.devmny.org/the_risk/natural_hazards/ice_storm,the_risk/natural_hazards/ice_storm,1545527,(untitled),1602178,Graph,v2,AVAIL - Fusion Events V2,B1-d,"source id 870 has no resolvable row, so no snapshot or column check can be run against it","Identify the source (most are probably DaMa-side, outside this app's tables) so these components can be assessed at all.",Open,,,Irrelevant,"disregard for now, we will review this in a separate udpate",Not evidence of a defect - evidence that this report cannot see them.
QA2-476,9,Bound to a source that does not resolve,2,Investigation,https://county_template.devmny.org/the_risk/natural_hazards/ice_storm,the_risk/natural_hazards/ice_storm,1545527,(untitled),1602181,Graph,v2,AVAIL - Fusion Events V2,B1-d,"source id 870 has no resolvable row, so no snapshot or column check can be run against it","Identify the source (most are probably DaMa-side, outside this app's tables) so these components can be assessed at all.",Open,,,Irrelevant,"disregard for now, we will review this in a separate udpate",Not evidence of a defect - evidence that this report cannot see them.
QA2-477,9,Bound to a source that does not resolve,2,Investigation,https://county_template.devmny.org/the_risk/natural_hazards/ice_storm,the_risk/natural_hazards/ice_storm,1545527,(untitled),1602184,Spreadsheet,v1,AVAIL - Fusion Events V2,B1-d,"source id 870 has no resolvable row, so no snapshot or column check can be run against it","Identify the source (most are probably DaMa-side, outside this app's tables) so these components can be assessed at all.",Open,,,Irrelevant,"disregard for now, we will review this in a separate udpate",Not evidence of a defect - evidence that this report cannot see them.
QA2-478,9,Bound to a source that does not resolve,2,Investigation,https://county_template.devmny.org/the_risk/natural_hazards/ice_storm,the_risk/natural_hazards/ice_storm,1545527,(untitled),1602188,Spreadsheet,v2,AVAIL - Fusion Events V2,B1-d,"source id 870 has no resolvable row, so no snapshot or column check can be run against it","Identify the source (most are probably DaMa-side, outside this app's tables) so these components can be assessed at all.",Open,,,Irrelevant,"disregard for now, we will review this in a separate udpate",Not evidence of a defect - evidence that this report cannot see them.
QA2-479,9,Bound to a source that does not resolve,2,Investigation,https://county_template.devmny.org/the_risk/natural_hazards/ice_storm,the_risk/natural_hazards/ice_storm,1545527,(untitled),1602196,Card,v1,NRI Counties - Hazard Normalized,B2-b,"source id 1508 has no resolvable row, so no snapshot or column check can be run against it","Identify the source (most are probably DaMa-side, outside this app's tables) so these components can be assessed at all.",Open,,,Irrelevant,"disregard for now, we will review this in a separate udpate",Not evidence of a defect - evidence that this report cannot see them.
