Logical key,Domain,Page,Page URL,Section title,Component kind,Hidden from view,Section ID (county_template),Link (county_template),Section ID (schenectady_draft_test),Link (schenectady_draft_test),Section ID (nassautest),Link (nassautest),trackingId,Source,Config shape,Data fetch mode,Tags,Geoid filters,Other filters,Meta freshness,County-authored,County-specific text type,Authored text status,Dataset text differs,Match tier,Deviation count,Deviations across patterns,Verdict,Status,Assigned to,Notes
auth_test_page#0|lexical,schenectady_draft_test,auth_test_page,/edit/auth_test_page,(untitled),lexical,no,,,2436893,https://schenectady_draft_test.devmny.org/edit/auth_test_page#2436893,,,989ef269-2824-499b-8c4d-4beb6bf2d19c,,,not set,,,,,FALSE,,present,,unmatched - one pattern only,,,not in every pattern,,,
dc6e74f5-7451-4b54-b04e-8a9606b4c56a|the_risk/natural_hazards/wildfire,all,the_risk/natural_hazards/wildfire,/edit/the_risk/natural_hazards/wildfire,Featured Event,lexical,no,1546057,https://county_template.devmny.org/edit/the_risk/natural_hazards/wildfire#1546057,2441075,https://schenectady_draft_test.devmny.org/edit/the_risk/natural_hazards/wildfire#2441075,2420532,https://nassautest.devmny.org/edit/the_risk/natural_hazards/wildfire#2420532,dc6e74f5-7451-4b54-b04e-8a9606b4c56a,,,not set,B1-d,,,,TRUE,,none,no,A - trackingId + page,0,,identical,,,
9bf6fe40-b29b-455f-8ee3-b74b6a1c7c25|the_risk/natural_hazards/wildfire,all,the_risk/natural_hazards/wildfire,/edit/the_risk/natural_hazards/wildfire,Featured Strategy,lexical,no,1546084,https://county_template.devmny.org/edit/the_risk/natural_hazards/wildfire#1546084,2437735,https://schenectady_draft_test.devmny.org/edit/the_risk/natural_hazards/wildfire#2437735,2421085,https://nassautest.devmny.org/edit/the_risk/natural_hazards/wildfire#2421085,9bf6fe40-b29b-455f-8ee3-b74b6a1c7c25,,,not set,C4-a,,,,TRUE,,none,no,A - trackingId + page,0,,identical,,,
b50f6b90-a250-43a9-a963-648dc7bac6aa|the_risk/natural_hazards/wildfire#1,all,the_risk/natural_hazards/wildfire,/edit/the_risk/natural_hazards/wildfire,General Vulnerability,Card,no,1546033,https://county_template.devmny.org/edit/the_risk/natural_hazards/wildfire#1546033,2440129,https://schenectady_draft_test.devmny.org/edit/the_risk/natural_hazards/wildfire#2440129,2420518,https://nassautest.devmny.org/edit/the_risk/natural_hazards/wildfire#2420518,b50f6b90-a250-43a9-a963-648dc7bac6aa,LHMP_IA,v1,not set,"B2-a,B2-b",,top_nav_section=Local Risk ; page=Hazard Template ; section=Overview ; component_name=General Vulnerability ; hazards[page:hazards2]=Wildfire,current,FALSE,,none,no,A - trackingId + page,1,permissions,lag - propagate from template,,,
0700164d-e79b-487d-bcfb-30485def30ca|the_risk/natural_hazards/wildfire#0,all,the_risk/natural_hazards/wildfire,/edit/the_risk/natural_hazards/wildfire,Historic Occurrences,Card,no,1546037,https://county_template.devmny.org/edit/the_risk/natural_hazards/wildfire#1546037,2441464,https://schenectady_draft_test.devmny.org/edit/the_risk/natural_hazards/wildfire#2441464,2424749,https://nassautest.devmny.org/edit/the_risk/natural_hazards/wildfire#2424749,0700164d-e79b-487d-bcfb-30485def30ca,LHMP_IA,v1,not set,B1-d,,top_nav_section=Local Risk ; page=Hazard Template ; section=Historic Occurrences ; component_name=Overview ; hazards[page:hazards2]=Wildfire,current,FALSE,,none,no,A - trackingId + page,1,permissions,lag - propagate from template,,,
07c1d9c8-ce7f-4995-8bb8-66436ab0fc19|the_risk/natural_hazards/wildfire,all,the_risk/natural_hazards/wildfire,/edit/the_risk/natural_hazards/wildfire,Jurisdictional Assessment,lexical,no,1546061,https://county_template.devmny.org/edit/the_risk/natural_hazards/wildfire#1546061,2441246,https://schenectady_draft_test.devmny.org/edit/the_risk/natural_hazards/wildfire#2441246,2424816,https://nassautest.devmny.org/edit/the_risk/natural_hazards/wildfire#2424816,07c1d9c8-ce7f-4995-8bb8-66436ab0fc19,,,not set,"B2-a,B2-b",,,,TRUE,,none,no,A - trackingId + page,0,,identical,,,
56397e32-eddc-48d1-93ca-7c9116c87631|the_risk/natural_hazards/wildfire,all,the_risk/natural_hazards/wildfire,/edit/the_risk/natural_hazards/wildfire,Local Actions,lexical,no,1546080,https://county_template.devmny.org/edit/the_risk/natural_hazards/wildfire#1546080,2441474,https://schenectady_draft_test.devmny.org/edit/the_risk/natural_hazards/wildfire#2441474,2421065,https://nassautest.devmny.org/edit/the_risk/natural_hazards/wildfire#2421065,56397e32-eddc-48d1-93ca-7c9116c87631,,,not set,"C4-a,C4-b",,,,TRUE,,none,no,A - trackingId + page,0,,identical,,,
the_risk/natural_hazards/wildfire#65|Spreadsheet,county_template,the_risk/natural_hazards/wildfire,/edit/the_risk/natural_hazards/wildfire,Local Actions Table,Spreadsheet,no,2179745,https://county_template.devmny.org/edit/the_risk/natural_hazards/wildfire#2179745,,,,,859d84a6-1816-451a-9925-42df2aa85a48,Actions_Revised,v2,force,"C4-a,C4-b",county_geoid[page:geoid]=36105,"source_id=Local ; primary_hazard_type[page:hazards2]=Wildfire ; secondary_hazard_type[page:hazards2]=Wildfire ; tertiary_hazard_type[page:hazards2]=Wildfire ; implementation_status=Discontinued/Paused/NA ; description_of_the_problem_problem_statement="""" ; description_of_the_solution_action_description=""""",current,FALSE,,none,,unmatched - one pattern only,,,not in every pattern,,,
the_risk/natural_hazards/wildfire#67|Spreadsheet,schenectady_draft_test + nassautest,the_risk/natural_hazards/wildfire,/edit/the_risk/natural_hazards/wildfire,Local Actions Table,Spreadsheet,no,,,2438742,https://schenectady_draft_test.devmny.org/edit/the_risk/natural_hazards/wildfire#2438742,2422698,https://nassautest.devmny.org/edit/the_risk/natural_hazards/wildfire#2422698,c3e37208-11af-49bb-8e82-4c79f1916986,Actions_Revised,v2,force,"C4-a,C4-b",county_geoid[page:geoid]=36105,"source_id=Local ; primary_hazard_type[page:hazards2]=Wildfire ; secondary_hazard_type[page:hazards2]=Wildfire ; tertiary_hazard_type[page:hazards2]=Wildfire ; implementation_status=Discontinued/Paused/NA ; description_of_the_problem_problem_statement="""" ; description_of_the_solution_action_description=""""",behind (147 of 160),FALSE,,none,no,B - position + kind + source,0,,not in every pattern,,,
41d82a0e-c84a-4e98-b717-d5c75e2915cd|the_risk/natural_hazards/wildfire,all,the_risk/natural_hazards/wildfire,/edit/the_risk/natural_hazards/wildfire,Local Capabilities,lexical,no,1546076,https://county_template.devmny.org/edit/the_risk/natural_hazards/wildfire#1546076,2436181,https://schenectady_draft_test.devmny.org/edit/the_risk/natural_hazards/wildfire#2436181,2421094,https://nassautest.devmny.org/edit/the_risk/natural_hazards/wildfire#2421094,41d82a0e-c84a-4e98-b717-d5c75e2915cd,,,not set,C1-a,,,,TRUE,,none,no,A - trackingId + page,0,,identical,,,
9d6e6762-57b6-403b-bf70-f764fad46a36|the_risk/natural_hazards/wildfire,all,the_risk/natural_hazards/wildfire,/edit/the_risk/natural_hazards/wildfire,Local Hazard Summary,lexical,no,2176853,https://county_template.devmny.org/edit/the_risk/natural_hazards/wildfire#2176853,2440987,https://schenectady_draft_test.devmny.org/edit/the_risk/natural_hazards/wildfire#2440987,2420630,https://nassautest.devmny.org/edit/the_risk/natural_hazards/wildfire#2420630,9d6e6762-57b6-403b-bf70-f764fad46a36,,,not set,DEVIATION,,,,TRUE,,none,no,A - trackingId + page,1,tags,lag - propagate from template,,,
af0037db-fb7c-4b6b-96c4-ae843b2d1932|the_risk/natural_hazards/wildfire,all,the_risk/natural_hazards/wildfire,/edit/the_risk/natural_hazards/wildfire,Local Risk Assessment,lexical,no,1546058,https://county_template.devmny.org/edit/the_risk/natural_hazards/wildfire#1546058,2441475,https://schenectady_draft_test.devmny.org/edit/the_risk/natural_hazards/wildfire#2441475,2422964,https://nassautest.devmny.org/edit/the_risk/natural_hazards/wildfire#2422964,af0037db-fb7c-4b6b-96c4-ae843b2d1932,,,not set,,,,,TRUE,,none,no,A - trackingId + page,0,,identical,,,
c8e666a4-8eb8-4e50-9d74-9cd2ec69c505|the_risk/natural_hazards/wildfire,all,the_risk/natural_hazards/wildfire,/edit/the_risk/natural_hazards/wildfire,Measures Inventory,Spreadsheet,no,1546074,https://county_template.devmny.org/edit/the_risk/natural_hazards/wildfire#1546074,2438027,https://schenectady_draft_test.devmny.org/edit/the_risk/natural_hazards/wildfire#2438027,2420522,https://nassautest.devmny.org/edit/the_risk/natural_hazards/wildfire#2420522,c8e666a4-8eb8-4e50-9d74-9cd2ec69c505,Mitigation_Measures,DEVIATION,not set,C4-a,,DEVIATION,current,FALSE,,none,no,A - trackingId + page,3,non-geoid filter; column set; config shape,lag - propagate from template,,,
0700164d-e79b-487d-bcfb-30485def30ca|the_risk/natural_hazards/wildfire#1,all,the_risk/natural_hazards/wildfire,/edit/the_risk/natural_hazards/wildfire,Modeled Risk,Card,no,1546063,https://county_template.devmny.org/edit/the_risk/natural_hazards/wildfire#1546063,2441482,https://schenectady_draft_test.devmny.org/edit/the_risk/natural_hazards/wildfire#2441482,2420525,https://nassautest.devmny.org/edit/the_risk/natural_hazards/wildfire#2420525,0700164d-e79b-487d-bcfb-30485def30ca,LHMP_IA,v1,not set,B2-b,,top_nav_section=Local Risk ; page=Hazard Template ; section=Modeled Risks (NRI) ; component_name=Modeled Risks (NRI) ; hazards=,current,FALSE,,none,no,A - trackingId + page,0,,identical,,,
ea09c597-9874-4421-9e43-66d97fb97913|the_risk/natural_hazards/wildfire,all,the_risk/natural_hazards/wildfire,/edit/the_risk/natural_hazards/wildfire,Natural Environment,Card,no,1546070,https://county_template.devmny.org/edit/the_risk/natural_hazards/wildfire#1546070,2437602,https://schenectady_draft_test.devmny.org/edit/the_risk/natural_hazards/wildfire#2437602,2424821,https://nassautest.devmny.org/edit/the_risk/natural_hazards/wildfire#2424821,ea09c597-9874-4421-9e43-66d97fb97913,LHMP_IA,v1,not set,"B2-a,B2-b",,top_nav_section=Local Risk ; page=Hazard Template ; section=Modeled Risks (NRI) ; component_name=Natural Environment Overview ; hazards[page:hazards2]=Wildfire,current,FALSE,,none,no,A - trackingId + page,1,permissions,lag - propagate from template,,,
e23f1266-3713-4a01-b365-b406767c3323|the_risk/natural_hazards/wildfire,all,the_risk/natural_hazards/wildfire,/edit/the_risk/natural_hazards/wildfire,Natural Environment - Local Risk Summary,lexical,no,1546071,https://county_template.devmny.org/edit/the_risk/natural_hazards/wildfire#1546071,2441480,https://schenectady_draft_test.devmny.org/edit/the_risk/natural_hazards/wildfire#2441480,2424802,https://nassautest.devmny.org/edit/the_risk/natural_hazards/wildfire#2424802,e23f1266-3713-4a01-b365-b406767c3323,,,not set,DEVIATION,,,,TRUE,,none,no,A - trackingId + page,1,tags,lag - propagate from template,,,
2c39d7b3-cc8a-4fb8-968b-c6d82b6dc802|the_risk/natural_hazards/wildfire,all,the_risk/natural_hazards/wildfire,/edit/the_risk/natural_hazards/wildfire,Number of Events By County,Map,no,1546042,https://county_template.devmny.org/edit/the_risk/natural_hazards/wildfire#1546042,2441850,https://schenectady_draft_test.devmny.org/edit/the_risk/natural_hazards/wildfire#2441850,2425438,https://nassautest.devmny.org/edit/the_risk/natural_hazards/wildfire#2425438,2c39d7b3-cc8a-4fb8-968b-c6d82b6dc802,,,not set,B1-d,,,,FALSE,,none,no,A - trackingId + page,0,,identical,,,
51278763-8812-46ca-a31c-26b96abcde67|the_risk/natural_hazards/wildfire#2,all,the_risk/natural_hazards/wildfire,/edit/the_risk/natural_hazards/wildfire,Other Hazard Events,Card,no,1546054,https://county_template.devmny.org/edit/the_risk/natural_hazards/wildfire#1546054,2440346,https://schenectady_draft_test.devmny.org/edit/the_risk/natural_hazards/wildfire#2440346,2424752,https://nassautest.devmny.org/edit/the_risk/natural_hazards/wildfire#2424752,51278763-8812-46ca-a31c-26b96abcde67,LHMP_IA,v1,not set,B1-d,,top_nav_section=Local Risk ; page=Hazard Template ; section=Historic Occurrences ; component_name=Other Hazard Events ; hazards=,current,FALSE,,none,no,A - trackingId + page,0,,identical,,,
b50f6b90-a250-43a9-a963-648dc7bac6aa|the_risk/natural_hazards/wildfire#0,all,the_risk/natural_hazards/wildfire,/edit/the_risk/natural_hazards/wildfire,Overview,Card,no,1546026,https://county_template.devmny.org/edit/the_risk/natural_hazards/wildfire#1546026,2441463,https://schenectady_draft_test.devmny.org/edit/the_risk/natural_hazards/wildfire#2441463,2424748,https://nassautest.devmny.org/edit/the_risk/natural_hazards/wildfire#2424748,b50f6b90-a250-43a9-a963-648dc7bac6aa,LHMP_IA,DEVIATION,not set,B1-a,,top_nav_section=Local Risk ; page=Hazard Template ; section=Overview ; component_name=Overview ; hazards[page:hazards2]=Wildfire,current,FALSE,,none,"yes - data, not config",A - trackingId + page,2,config shape; permissions,lag - propagate from template,,,
3a0a2294-233d-4fe2-b55c-e3b9b3daa12c|the_risk/natural_hazards/wildfire,all,the_risk/natural_hazards/wildfire,/edit/the_risk/natural_hazards/wildfire,People and Communities,Card,no,1546068,https://county_template.devmny.org/edit/the_risk/natural_hazards/wildfire#1546068,2437623,https://schenectady_draft_test.devmny.org/edit/the_risk/natural_hazards/wildfire#2437623,2420944,https://nassautest.devmny.org/edit/the_risk/natural_hazards/wildfire#2420944,3a0a2294-233d-4fe2-b55c-e3b9b3daa12c,LHMP_IA,v1,not set,"B2-a,B2-b",,top_nav_section=Local Risk ; page=Hazard Template ; section=Modeled Risks (NRI) ; component_name=People and Communities Overview ; hazards[page:hazards2]=Wildfire,current,FALSE,,none,no,A - trackingId + page,1,permissions,lag - propagate from template,,,
ce86aeb3-8871-433c-8806-d729f59334d6|the_risk/natural_hazards/wildfire,all,the_risk/natural_hazards/wildfire,/edit/the_risk/natural_hazards/wildfire,People and Communities - Local Risk Summary,lexical,no,1546069,https://county_template.devmny.org/edit/the_risk/natural_hazards/wildfire#1546069,2436130,https://schenectady_draft_test.devmny.org/edit/the_risk/natural_hazards/wildfire#2436130,2424823,https://nassautest.devmny.org/edit/the_risk/natural_hazards/wildfire#2424823,ce86aeb3-8871-433c-8806-d729f59334d6,,,not set,DEVIATION,,,,TRUE,,none,no,A - trackingId + page,1,tags,lag - propagate from template,,,
51278763-8812-46ca-a31c-26b96abcde67|the_risk/natural_hazards/wildfire#0,all,the_risk/natural_hazards/wildfire,/edit/the_risk/natural_hazards/wildfire,Potential Impacts,Card,no,1546035,https://county_template.devmny.org/edit/the_risk/natural_hazards/wildfire#1546035,2440339,https://schenectady_draft_test.devmny.org/edit/the_risk/natural_hazards/wildfire#2440339,2424813,https://nassautest.devmny.org/edit/the_risk/natural_hazards/wildfire#2424813,51278763-8812-46ca-a31c-26b96abcde67,LHMP_IA,v1,not set,B1-c,,top_nav_section=Local Risk ; page=Hazard Template ; section=Overview ; component_name=Potential Impacts ; hazards=,current,FALSE,,none,no,A - trackingId + page,0,,identical,,,
51278763-8812-46ca-a31c-26b96abcde67|the_risk/natural_hazards/wildfire#1,all,the_risk/natural_hazards/wildfire,/edit/the_risk/natural_hazards/wildfire,Presidential Disaster Declarations,Card,no,1546050,https://county_template.devmny.org/edit/the_risk/natural_hazards/wildfire#1546050,2440345,https://schenectady_draft_test.devmny.org/edit/the_risk/natural_hazards/wildfire#2440345,2420918,https://nassautest.devmny.org/edit/the_risk/natural_hazards/wildfire#2420918,51278763-8812-46ca-a31c-26b96abcde67,LHMP_IA,v1,not set,B1-d,,top_nav_section=Local Risk ; page=Hazard Template ; section=Historic Occurrences ; component_name=Presidential Disaster Declarations ; hazards=,current,FALSE,,none,no,A - trackingId + page,0,,identical,,,
0700164d-e79b-487d-bcfb-30485def30ca|the_risk/natural_hazards/wildfire#2,all,the_risk/natural_hazards/wildfire,/edit/the_risk/natural_hazards/wildfire,Strategies,Card,no,1546073,https://county_template.devmny.org/edit/the_risk/natural_hazards/wildfire#1546073,2441078,https://schenectady_draft_test.devmny.org/edit/the_risk/natural_hazards/wildfire#2441078,2424827,https://nassautest.devmny.org/edit/the_risk/natural_hazards/wildfire#2424827,0700164d-e79b-487d-bcfb-30485def30ca,LHMP_IA,v1,not set,C4-a,,top_nav_section=Local Risk ; page=Hazard Template ; section=Strategies ; component_name=Strategies ; hazards=,current,FALSE,,none,no,A - trackingId + page,0,,identical,,,
74b63ea5-ed0b-489e-ab73-bc8a686b06a3|the_risk/natural_hazards/wildfire,all,the_risk/natural_hazards/wildfire,/edit/the_risk/natural_hazards/wildfire,Total EAL,Map,no,1546065,https://county_template.devmny.org/edit/the_risk/natural_hazards/wildfire#1546065,2437039,https://schenectady_draft_test.devmny.org/edit/the_risk/natural_hazards/wildfire#2437039,2423460,https://nassautest.devmny.org/edit/the_risk/natural_hazards/wildfire#2423460,74b63ea5-ed0b-489e-ab73-bc8a686b06a3,,,not set,B2-b,,,,FALSE,,none,no,A - trackingId + page,0,,identical,,,
c5c78f29-4ec3-478e-bad2-2388e8a1f53d|the_risk/natural_hazards/wildfire,all,the_risk/natural_hazards/wildfire,/edit/the_risk/natural_hazards/wildfire,Total Events and Losses in $: Declared Disasters and Non-Declared Events,Card,no,1546039,https://county_template.devmny.org/edit/the_risk/natural_hazards/wildfire#1546039,2441477,https://schenectady_draft_test.devmny.org/edit/the_risk/natural_hazards/wildfire#2441477,2424762,https://nassautest.devmny.org/edit/the_risk/natural_hazards/wildfire#2424762,c5c78f29-4ec3-478e-bad2-2388e8a1f53d,LHMP_IA,v1,not set,,,top_nav_section=Local Risk ; page=Hazard Template ; section=Historic Occurrences ; component_name=Historic Occurrences ; hazards=,current,FALSE,,none,no,A - trackingId + page,0,,identical,,,
a40dbab4-6a2b-4c92-adab-ffaa966382c6|the_risk/natural_hazards/wildfire,all,the_risk/natural_hazards/wildfire,/edit/the_risk/natural_hazards/wildfire,Total Losses in $ by Month,Card,no,1546048,https://county_template.devmny.org/edit/the_risk/natural_hazards/wildfire#1546048,2436186,https://schenectady_draft_test.devmny.org/edit/the_risk/natural_hazards/wildfire#2436186,2422989,https://nassautest.devmny.org/edit/the_risk/natural_hazards/wildfire#2422989,a40dbab4-6a2b-4c92-adab-ffaa966382c6,LHMP_IA,v1,not set,B1-d,,top_nav_section=Local Risk ; page=Hazard Template ; section=Historic Occurrences ; component_name=Total Losses in $ by Month Overview ; hazards=,current,FALSE,,none,no,A - trackingId + page,0,,identical,,,
d091c90d-202e-46e5-becb-1ef6c9fafb7f|the_risk/natural_hazards/wildfire,all,the_risk/natural_hazards/wildfire,/edit/the_risk/natural_hazards/wildfire,Total Losses in $ by Year,Card,no,1546045,https://county_template.devmny.org/edit/the_risk/natural_hazards/wildfire#1546045,2441454,https://schenectady_draft_test.devmny.org/edit/the_risk/natural_hazards/wildfire#2441454,2420926,https://nassautest.devmny.org/edit/the_risk/natural_hazards/wildfire#2420926,d091c90d-202e-46e5-becb-1ef6c9fafb7f,LHMP_IA,v1,not set,B1-d,,top_nav_section=Local Risk ; page=Hazard Template ; section=Historic Occurrences ; component_name=Total Loss In $ Per Year Overview ; hazards=,current,FALSE,,none,no,A - trackingId + page,0,,identical,,,
95ceac0e-6db9-4cdc-92c4-ca3cf9ba82fb|the_risk/natural_hazards/wind,all,the_risk/natural_hazards/wind,/edit/the_risk/natural_hazards/wind,(untitled),lexical,yes,1696574,https://county_template.devmny.org/edit/the_risk/natural_hazards/wind#1696574,2436443,https://schenectady_draft_test.devmny.org/edit/the_risk/natural_hazards/wind#2436443,2424954,https://nassautest.devmny.org/edit/the_risk/natural_hazards/wind#2424954,95ceac0e-6db9-4cdc-92c4-ca3cf9ba82fb,,,not set,,,,,FALSE,,same,no,A - trackingId + page,0,,identical,,,
e501e808-6217-486e-bd86-1ce7f435aa14|the_risk/natural_hazards/wind,all,the_risk/natural_hazards/wind,/edit/the_risk/natural_hazards/wind,(untitled),Card,no,2416268,https://county_template.devmny.org/edit/the_risk/natural_hazards/wind#2416268,2441228,https://schenectady_draft_test.devmny.org/edit/the_risk/natural_hazards/wind#2441228,2421472,https://nassautest.devmny.org/edit/the_risk/natural_hazards/wind#2421472,e501e808-6217-486e-bd86-1ce7f435aa14,AVAIL - Fusion Events V2,DEVIATION,not set,DEVIATION,DEVIATION,DEVIATION,unknown source,FALSE,,none,no,A - trackingId + page,5,geoid filter; non-geoid filter; tags; column set; config shape,lag - propagate from template,,,
56279fcc-671e-47e1-b7c9-525dae235f06|the_risk/natural_hazards/wind,all,the_risk/natural_hazards/wind,/edit/the_risk/natural_hazards/wind,(untitled),Card,no,1676879,https://county_template.devmny.org/edit/the_risk/natural_hazards/wind#1676879,2438458,https://schenectady_draft_test.devmny.org/edit/the_risk/natural_hazards/wind#2438458,2424869,https://nassautest.devmny.org/edit/the_risk/natural_hazards/wind#2424869,56279fcc-671e-47e1-b7c9-525dae235f06,Hazards_of_Concern,DEVIATION,DEVIATION,,DEVIATION,DEVIATION,DEVIATION,FALSE,,none,"yes - data, not config",A - trackingId + page,6,geoid filter; non-geoid filter; fetch mode; snapshot generation; config shape; title,lag - propagate from template,,,
b5e7c5ed-0c3f-48ba-8102-b35508c6fa2f|the_risk/natural_hazards/wind,all,the_risk/natural_hazards/wind,/edit/the_risk/natural_hazards/wind,(untitled),Card,no,2416269,https://county_template.devmny.org/edit/the_risk/natural_hazards/wind#2416269,2441350,https://schenectady_draft_test.devmny.org/edit/the_risk/natural_hazards/wind#2441350,2424551,https://nassautest.devmny.org/edit/the_risk/natural_hazards/wind#2424551,b5e7c5ed-0c3f-48ba-8102-b35508c6fa2f,NRI Counties - Hazard Normalized,DEVIATION,not set,,,DEVIATION,unknown source,FALSE,,none,no,A - trackingId + page,3,non-geoid filter; config shape; title,lag - propagate from template,,,
5f88f7a5-19bf-4b85-b039-de50c4f2fb8a|the_risk/natural_hazards/wind,all,the_risk/natural_hazards/wind,/edit/the_risk/natural_hazards/wind,(untitled),Card,no,2416270,https://county_template.devmny.org/edit/the_risk/natural_hazards/wind#2416270,2441266,https://schenectady_draft_test.devmny.org/edit/the_risk/natural_hazards/wind#2441266,2424465,https://nassautest.devmny.org/edit/the_risk/natural_hazards/wind#2424465,5f88f7a5-19bf-4b85-b039-de50c4f2fb8a,AVAIL - Fusion Events V2,v2,not set,,"substring(geoid, 1, 2) as state=36 ; geoid[page:geoid]=36105",DEVIATION,unknown source,FALSE,,none,no,A - trackingId + page,3,non-geoid filter; column set; title,lag - propagate from template,,,
c84829b0-92a0-4bdb-a55a-b3546aa50e7b|the_risk/natural_hazards/wind,all,the_risk/natural_hazards/wind,/edit/the_risk/natural_hazards/wind,(untitled),lexical,no,1546156,https://county_template.devmny.org/edit/the_risk/natural_hazards/wind#1546156,2436127,https://schenectady_draft_test.devmny.org/edit/the_risk/natural_hazards/wind#2436127,2420526,https://nassautest.devmny.org/edit/the_risk/natural_hazards/wind#2420526,c84829b0-92a0-4bdb-a55a-b3546aa50e7b,,,not set,,,,,FALSE,,none,no,A - trackingId + page,0,,identical,,,
edcd023e-c7de-41db-b683-9d4c9297599c|the_risk/natural_hazards/wind,all,the_risk/natural_hazards/wind,/edit/the_risk/natural_hazards/wind,(untitled),Card,no,1546157,https://county_template.devmny.org/edit/the_risk/natural_hazards/wind#1546157,2441481,https://schenectady_draft_test.devmny.org/edit/the_risk/natural_hazards/wind#2441481,2420528,https://nassautest.devmny.org/edit/the_risk/natural_hazards/wind#2420528,edcd023e-c7de-41db-b683-9d4c9297599c,LHMP_IA,v2,not set,B1-c,,component_name=SHMP Hazard Profile Link ; page=Hazard Template ; section=Overview ; top_nav_section=Local Risk ; hazards[page:hazards2]=Wind,current,FALSE,,none,no,A - trackingId + page,1,permissions,lag - propagate from template,,,
30260529-609d-4bad-96ef-a9f907d7b3ca|the_risk/natural_hazards/wind,all,the_risk/natural_hazards/wind,/edit/the_risk/natural_hazards/wind,(untitled),lexical,no,1546158,https://county_template.devmny.org/edit/the_risk/natural_hazards/wind#1546158,2436129,https://schenectady_draft_test.devmny.org/edit/the_risk/natural_hazards/wind#2436129,2421091,https://nassautest.devmny.org/edit/the_risk/natural_hazards/wind#2421091,30260529-609d-4bad-96ef-a9f907d7b3ca,,,not set,,,,,FALSE,,none,no,A - trackingId + page,0,,identical,,,
ed79611a-6b84-44d7-a646-b86d020b3e05|the_risk/natural_hazards/wind,all,the_risk/natural_hazards/wind,/edit/the_risk/natural_hazards/wind,(untitled),Card,no,1546160,https://county_template.devmny.org/edit/the_risk/natural_hazards/wind#1546160,2441479,https://schenectady_draft_test.devmny.org/edit/the_risk/natural_hazards/wind#2441479,2423182,https://nassautest.devmny.org/edit/the_risk/natural_hazards/wind#2423182,ed79611a-6b84-44d7-a646-b86d020b3e05,LHMP_IA,v1,not set,B2-b,,top_nav_section=Local Risk ; page=Hazard Template ; section=Overview ; component_name=Climate Impacts Link ; hazards=Wind,current,FALSE,,none,no,A - trackingId + page,1,permissions,lag - propagate from template,,,
6d5acff2-3136-4acc-ac54-60e1501b8e5e|the_risk/natural_hazards/wind,all,the_risk/natural_hazards/wind,/edit/the_risk/natural_hazards/wind,(untitled),Spreadsheet,no,1546162,https://county_template.devmny.org/edit/the_risk/natural_hazards/wind#1546162,2437652,https://schenectady_draft_test.devmny.org/edit/the_risk/natural_hazards/wind#2437652,2421036,https://nassautest.devmny.org/edit/the_risk/natural_hazards/wind#2421036,6d5acff2-3136-4acc-ac54-60e1501b8e5e,R_and_V_Matrix,v1,not set,B2-b,,"domain= ; extreme_cold= ; to_jsonb( array_remove (array [ case when data->>'avalanche' is not null and data->>'avalanche' != '' then 'avalanche' end, case when data->>'coastal_hazards' is not null and data->>'coastal_hazards' != '' then 'coastal hazards' end, case when data->>'extreme_cold' is not null and data->>'extreme_cold' != '' then 'extreme cold' end, case when data->>'drought' is not null and data->>'drought' != '' then 'drought' end, case when data->>'earthquake' is not null and data->>'earthquake' != '' then 'earthquake' end, case when data->>'flooding' is not null and data->>'flooding' != '' then 'flooding' end, case when data->>'hail' is not null and data->>'hail' != '' then 'hail' end, case when data->>'extreme_heat' is not null and data->>'extreme_heat' != '' then 'extreme heat' end, case when data->>'hurricane' is not null and data->>'hurricane' != '' then 'hurricane' end, case when data->>'ice_storm' is not null and data->>'ice_storm' != '' then 'ice storm' end, case when data->>'landslide' is not null and data->>'landslide' != '' then 'landslide' end, case when data->>'lightning' is not null and data->>'lightning' != '' then 'lightning' end, case when data->>'snowstorm' is not null and data->>'snowstorm' != '' then 'snowstorm' end, case when data->>'tornado' is not null and data->>'tornado' != '' then 'tornado' end, case when data->>'wildfire' is not null and data->>'wildfire' != '' then 'wildfire' end, case when data->>'wind' is not null and data->>'wind' != '' then 'wind' end ], null) )::text as hazards_json[page:hazards3]=flooding",current,FALSE,,none,no,A - trackingId + page,0,,identical,,,
7cfa4cbb-ad41-49d0-b4a1-34e9a2011d45|the_risk/natural_hazards/wind,all,the_risk/natural_hazards/wind,/edit/the_risk/natural_hazards/wind,(untitled),Card,no,1546164,https://county_template.devmny.org/edit/the_risk/natural_hazards/wind#1546164,2436189,https://schenectady_draft_test.devmny.org/edit/the_risk/natural_hazards/wind#2436189,2421105,https://nassautest.devmny.org/edit/the_risk/natural_hazards/wind#2421105,7cfa4cbb-ad41-49d0-b4a1-34e9a2011d45,LHMP_IA,v2,not set,B1-d,,component_name=Methodology Annotation 2 ; page=Hazard Template ; section=Overview ; top_nav_section=Local Risk,current,FALSE,,none,no,A - trackingId + page,0,,identical,,,
