Fix ID,Disposition,Class,Class name,Tier,Fix category,Page URL,Page,Page ID,Section title,Draft section ID,Component kind,Config shape,Source,Current tags,What is wrong,Recommended fix,Status,Assigned to,Date fixed,Notes
QA2-223,Deferred,D3,Stores a row count of zero,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/landslide,the_risk/natural_hazards/landslide,1545651,(untitled),1545613,Graph,v2,AVAIL - Fusion Events V2,B1-d,display.totalLength is 0 with no cached rows,No action in this sweep.,Deferred,,,Owner: a blank table is the expected state where the jurisdiction has no rows. Template rule.
QA2-224,Deferred,D3,Stores a row count of zero,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/landslide,the_risk/natural_hazards/landslide,1545651,(untitled),1545620,Spreadsheet,v2,AVAIL - Fusion Events V2,B1-d,display.totalLength is 0 with no cached rows,No action in this sweep.,Deferred,,,Owner: a blank table is the expected state where the jurisdiction has no rows. Template rule.
QA2-225,Deferred,D3,Stores a row count of zero,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/landslide,the_risk/natural_hazards/landslide,1545651,(untitled),2384692,Spreadsheet,v2,Capabilities_Catalogue,C1-a,display.totalLength is 0 with no cached rows,No action in this sweep.,Deferred,,,Owner: a blank table is the expected state where the jurisdiction has no rows. Template rule.
QA2-226,Deferred,D3,Stores a row count of zero,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/lightning,the_risk/natural_hazards/lightning,1545775,(untitled),1676871,Card,v2,Hazards_of_Concern,,display.totalLength is 0 with no cached rows,No action in this sweep.,Deferred,,,Owner: a blank table is the expected state where the jurisdiction has no rows. Template rule.
QA2-227,Deferred,D3,Stores a row count of zero,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/lightning,the_risk/natural_hazards/lightning,1545775,(untitled),2384767,Spreadsheet,v2,Capabilities_Catalogue,C1-a,display.totalLength is 0 with no cached rows,No action in this sweep.,Deferred,,,Owner: a blank table is the expected state where the jurisdiction has no rows. Template rule.
QA2-228,Deferred,D3,Stores a row count of zero,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/snowstorm,the_risk/natural_hazards/snowstorm,1546774,(untitled),1676873,Card,v2,Hazards_of_Concern,,display.totalLength is 0 with no cached rows,No action in this sweep.,Deferred,,,Owner: a blank table is the expected state where the jurisdiction has no rows. Template rule.
QA2-229,Deferred,D3,Stores a row count of zero,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/snowstorm,the_risk/natural_hazards/snowstorm,1546774,(untitled),2384842,Spreadsheet,v2,Capabilities_Catalogue,C1-a,display.totalLength is 0 with no cached rows,No action in this sweep.,Deferred,,,Owner: a blank table is the expected state where the jurisdiction has no rows. Template rule.
QA2-230,Deferred,D3,Stores a row count of zero,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/tornado,the_risk/natural_hazards/tornado,1545899,(untitled),1676875,Card,v2,Hazards_of_Concern,,display.totalLength is 0 with no cached rows,No action in this sweep.,Deferred,,,Owner: a blank table is the expected state where the jurisdiction has no rows. Template rule.
QA2-231,Deferred,D3,Stores a row count of zero,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/tornado,the_risk/natural_hazards/tornado,1545899,(untitled),2384916,Spreadsheet,v2,Capabilities_Catalogue,C1-a,display.totalLength is 0 with no cached rows,No action in this sweep.,Deferred,,,Owner: a blank table is the expected state where the jurisdiction has no rows. Template rule.
QA2-232,Deferred,D3,Stores a row count of zero,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/wildfire,the_risk/natural_hazards/wildfire,1546087,(untitled),1676877,Card,v2,Hazards_of_Concern,,display.totalLength is 0 with no cached rows,No action in this sweep.,Deferred,,,Owner: a blank table is the expected state where the jurisdiction has no rows. Template rule.
QA2-233,Deferred,D3,Stores a row count of zero,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/wildfire,the_risk/natural_hazards/wildfire,1546087,(untitled),1546041,Card,v2,AVAIL - Fusion Events V2,B1-d,display.totalLength is 0 with no cached rows,No action in this sweep.,Deferred,,,Owner: a blank table is the expected state where the jurisdiction has no rows. Template rule.
QA2-234,Deferred,D3,Stores a row count of zero,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/wildfire,the_risk/natural_hazards/wildfire,1546087,(untitled),1546046,Graph,v2,AVAIL - Fusion Events V2,B1-d,display.totalLength is 0 with no cached rows,No action in this sweep.,Deferred,,,Owner: a blank table is the expected state where the jurisdiction has no rows. Template rule.
QA2-235,Deferred,D3,Stores a row count of zero,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/wildfire,the_risk/natural_hazards/wildfire,1546087,(untitled),1546049,Graph,v2,AVAIL - Fusion Events V2,B1-d,display.totalLength is 0 with no cached rows,No action in this sweep.,Deferred,,,Owner: a blank table is the expected state where the jurisdiction has no rows. Template rule.
QA2-236,Deferred,D3,Stores a row count of zero,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/wildfire,the_risk/natural_hazards/wildfire,1546087,(untitled),1546056,Spreadsheet,v2,AVAIL - Fusion Events V2,B1-d,display.totalLength is 0 with no cached rows,No action in this sweep.,Deferred,,,Owner: a blank table is the expected state where the jurisdiction has no rows. Template rule.
QA2-237,Deferred,D3,Stores a row count of zero,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/wildfire,the_risk/natural_hazards/wildfire,1546087,(untitled),2384991,Spreadsheet,v2,Capabilities_Catalogue,C1-a,display.totalLength is 0 with no cached rows,No action in this sweep.,Deferred,,,Owner: a blank table is the expected state where the jurisdiction has no rows. Template rule.
QA2-238,Deferred,D3,Stores a row count of zero,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/wind,the_risk/natural_hazards/wind,1546213,(untitled),1676879,Card,v2,Hazards_of_Concern,,display.totalLength is 0 with no cached rows,No action in this sweep.,Deferred,,,Owner: a blank table is the expected state where the jurisdiction has no rows. Template rule.
QA2-239,Deferred,D3,Stores a row count of zero,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/wind,the_risk/natural_hazards/wind,1546213,(untitled),2385066,Spreadsheet,v2,Capabilities_Catalogue,C1-a,display.totalLength is 0 with no cached rows,No action in this sweep.,Deferred,,,Owner: a blank table is the expected state where the jurisdiction has no rows. Template rule.
QA2-001,Deferred,D4,Tag record disagrees with platform,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/avalanche,the_risk/natural_hazards/avalanche,1544721,(untitled),2176931,Card,v2,Hazards_of_Concern,,"workbook marks the row Closed / Needs Tag, live section has tags=""""",No action in this sweep.,Deferred,,,Owner: tags were deliberately excluded here because they break the design; the requirement is met elsewhere.
QA2-002,Deferred,D4,Tag record disagrees with platform,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/avalanche,the_risk/natural_hazards/avalanche,1544721,(untitled),2176932,Card,v2,NRI Counties - Hazard Normalized,,"workbook marks the row Closed / Needs Tag, live section has tags=""""",No action in this sweep.,Deferred,,,Owner: tags were deliberately excluded here because they break the design; the requirement is met elsewhere.
QA2-003,Deferred,D4,Tag record disagrees with platform,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/avalanche,the_risk/natural_hazards/avalanche,1544721,(untitled),2176933,Card,v2,AVAIL - Fusion Events V2,,"workbook marks the row Closed / Needs Tag, live section has tags=""""",No action in this sweep.,Deferred,,,Owner: tags were deliberately excluded here because they break the design; the requirement is met elsewhere.
QA2-004,Deferred,D4,Tag record disagrees with platform,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/coastal_hazards,the_risk/natural_hazards/coastal_hazards,1544317,(untitled),1676739,Card,v2,Hazards_of_Concern,,"workbook marks the row Closed / Needs Tag, live section has tags=""""",No action in this sweep.,Deferred,,,Owner: tags were deliberately excluded here because they break the design; the requirement is met elsewhere.
QA2-005,Deferred,D4,Tag record disagrees with platform,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/coastal_hazards,the_risk/natural_hazards/coastal_hazards,1544317,(untitled),1544197,Card,v2,NRI Counties - Hazard Normalized,,"workbook marks the row Closed / Needs Tag, live section has tags=""""",No action in this sweep.,Deferred,,,Owner: tags were deliberately excluded here because they break the design; the requirement is met elsewhere.
QA2-006,Deferred,D4,Tag record disagrees with platform,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/coastal_hazards,the_risk/natural_hazards/coastal_hazards,1544317,(untitled),1544198,Card,v2,AVAIL - Fusion Events V2,,"workbook marks the row Closed / Needs Tag, live section has tags=""""",No action in this sweep.,Deferred,,,Owner: tags were deliberately excluded here because they break the design; the requirement is met elsewhere.
QA2-007,Deferred,D4,Tag record disagrees with platform,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/drought,the_risk/natural_hazards/drought,1545217,(untitled),1898195,Card,v2,Hazards_of_Concern,,"workbook marks the row Closed / Needs Tag, live section has tags=""""",No action in this sweep.,Deferred,,,Owner: tags were deliberately excluded here because they break the design; the requirement is met elsewhere.
QA2-008,Deferred,D4,Tag record disagrees with platform,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/drought,the_risk/natural_hazards/drought,1545217,(untitled),1898196,Card,v2,NRI Counties - Hazard Normalized,,"workbook marks the row Closed / Needs Tag, live section has tags=""""",No action in this sweep.,Deferred,,,Owner: tags were deliberately excluded here because they break the design; the requirement is met elsewhere.
QA2-009,Deferred,D4,Tag record disagrees with platform,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/drought,the_risk/natural_hazards/drought,1545217,(untitled),1898197,Card,v2,AVAIL - Fusion Events V2,,"workbook marks the row Closed / Needs Tag, live section has tags=""""",No action in this sweep.,Deferred,,,Owner: tags were deliberately excluded here because they break the design; the requirement is met elsewhere.
QA2-010,Deferred,D4,Tag record disagrees with platform,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/earthquake,the_risk/natural_hazards/earthquake,1544597,(untitled),1676741,Card,v2,Hazards_of_Concern,,"workbook marks the row Closed / Needs Tag, live section has tags=""""",No action in this sweep.,Deferred,,,Owner: tags were deliberately excluded here because they break the design; the requirement is met elsewhere.
QA2-011,Deferred,D4,Tag record disagrees with platform,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/earthquake,the_risk/natural_hazards/earthquake,1544597,(untitled),1544538,Card,v2,NRI Counties - Hazard Normalized,,"workbook marks the row Closed / Needs Tag, live section has tags=""""",No action in this sweep.,Deferred,,,Owner: tags were deliberately excluded here because they break the design; the requirement is met elsewhere.
QA2-012,Deferred,D4,Tag record disagrees with platform,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/earthquake,the_risk/natural_hazards/earthquake,1544597,(untitled),1544539,Card,v2,AVAIL - Fusion Events V2,,"workbook marks the row Closed / Needs Tag, live section has tags=""""",No action in this sweep.,Deferred,,,Owner: tags were deliberately excluded here because they break the design; the requirement is met elsewhere.
QA2-013,Deferred,D4,Tag record disagrees with platform,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/extreme_cold,the_risk/natural_hazards/extreme_cold,1544845,(untitled),1676743,Card,v2,Hazards_of_Concern,,"workbook marks the row Closed / Needs Tag, live section has tags=""""",No action in this sweep.,Deferred,,,Owner: tags were deliberately excluded here because they break the design; the requirement is met elsewhere.
QA2-014,Deferred,D4,Tag record disagrees with platform,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/extreme_cold,the_risk/natural_hazards/extreme_cold,1544845,(untitled),1544786,Card,v2,NRI Counties - Hazard Normalized,,"workbook marks the row Closed / Needs Tag, live section has tags=""""",No action in this sweep.,Deferred,,,Owner: tags were deliberately excluded here because they break the design; the requirement is met elsewhere.
QA2-015,Deferred,D4,Tag record disagrees with platform,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/extreme_cold,the_risk/natural_hazards/extreme_cold,1544845,(untitled),1544787,Card,v2,AVAIL - Fusion Events V2,,"workbook marks the row Closed / Needs Tag, live section has tags=""""",No action in this sweep.,Deferred,,,Owner: tags were deliberately excluded here because they break the design; the requirement is met elsewhere.
QA2-016,Deferred,D4,Tag record disagrees with platform,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/extreme_heat,the_risk/natural_hazards/extreme_heat,1544969,(untitled),1676745,Card,v2,Hazards_of_Concern,,"workbook marks the row Closed / Needs Tag, live section has tags=""""",No action in this sweep.,Deferred,,,Owner: tags were deliberately excluded here because they break the design; the requirement is met elsewhere.
QA2-017,Deferred,D4,Tag record disagrees with platform,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/extreme_heat,the_risk/natural_hazards/extreme_heat,1544969,(untitled),1544910,Card,v2,NRI Counties - Hazard Normalized,,"workbook marks the row Closed / Needs Tag, live section has tags=""""",No action in this sweep.,Deferred,,,Owner: tags were deliberately excluded here because they break the design; the requirement is met elsewhere.
QA2-018,Deferred,D4,Tag record disagrees with platform,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/extreme_heat,the_risk/natural_hazards/extreme_heat,1544969,(untitled),1544911,Card,v2,AVAIL - Fusion Events V2,,"workbook marks the row Closed / Needs Tag, live section has tags=""""",No action in this sweep.,Deferred,,,Owner: tags were deliberately excluded here because they break the design; the requirement is met elsewhere.
QA2-019,Deferred,D4,Tag record disagrees with platform,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/flooding,the_risk/natural_hazards/flooding,1450290,(untitled),1682901,Card,v2,Hazards_of_Concern,,"workbook marks the row Closed / Needs Tag, live section has tags=""""",No action in this sweep.,Deferred,,,Owner: tags were deliberately excluded here because they break the design; the requirement is met elsewhere.
QA2-020,Deferred,D4,Tag record disagrees with platform,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/flooding,the_risk/natural_hazards/flooding,1450290,(untitled),1682904,Card,v2,NRI Counties - Hazard Normalized,,"workbook marks the row Closed / Needs Tag, live section has tags=""""",No action in this sweep.,Deferred,,,Owner: tags were deliberately excluded here because they break the design; the requirement is met elsewhere.
QA2-021,Deferred,D4,Tag record disagrees with platform,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/flooding,the_risk/natural_hazards/flooding,1450290,(untitled),1682906,Card,v2,AVAIL - Fusion Events V2,,"workbook marks the row Closed / Needs Tag, live section has tags=""""",No action in this sweep.,Deferred,,,Owner: tags were deliberately excluded here because they break the design; the requirement is met elsewhere.
QA2-022,Deferred,D4,Tag record disagrees with platform,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/hail,the_risk/natural_hazards/hail,1545093,(untitled),1676822,Card,v2,Hazards_of_Concern,,"workbook marks the row Closed / Needs Tag, live section has tags=""""",No action in this sweep.,Deferred,,,Owner: tags were deliberately excluded here because they break the design; the requirement is met elsewhere.
QA2-023,Deferred,D4,Tag record disagrees with platform,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/hail,the_risk/natural_hazards/hail,1545093,(untitled),1545034,Card,v2,NRI Counties - Hazard Normalized,,"workbook marks the row Closed / Needs Tag, live section has tags=""""",No action in this sweep.,Deferred,,,Owner: tags were deliberately excluded here because they break the design; the requirement is met elsewhere.
QA2-024,Deferred,D4,Tag record disagrees with platform,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/hail,the_risk/natural_hazards/hail,1545093,(untitled),1545035,Card,v2,AVAIL - Fusion Events V2,,"workbook marks the row Closed / Needs Tag, live section has tags=""""",No action in this sweep.,Deferred,,,Owner: tags were deliberately excluded here because they break the design; the requirement is met elsewhere.
QA2-025,Deferred,D4,Tag record disagrees with platform,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/ice_storm,the_risk/natural_hazards/ice_storm,1545527,(untitled),1676867,Card,v2,Hazards_of_Concern,,"workbook marks the row Closed / Needs Tag, live section has tags=""""",No action in this sweep.,Deferred,,,Owner: tags were deliberately excluded here because they break the design; the requirement is met elsewhere.
QA2-026,Deferred,D4,Tag record disagrees with platform,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/ice_storm,the_risk/natural_hazards/ice_storm,1545527,(untitled),1602161,Card,v2,NRI Counties - Hazard Normalized,,"workbook marks the row Closed / Needs Tag, live section has tags=""""",No action in this sweep.,Deferred,,,Owner: tags were deliberately excluded here because they break the design; the requirement is met elsewhere.
QA2-027,Deferred,D4,Tag record disagrees with platform,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/ice_storm,the_risk/natural_hazards/ice_storm,1545527,(untitled),1602162,Card,v2,AVAIL - Fusion Events V2,,"workbook marks the row Closed / Needs Tag, live section has tags=""""",No action in this sweep.,Deferred,,,Owner: tags were deliberately excluded here because they break the design; the requirement is met elsewhere.
QA2-028,Deferred,D4,Tag record disagrees with platform,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/landslide,the_risk/natural_hazards/landslide,1545651,(untitled),1676869,Card,v2,Hazards_of_Concern,,"workbook marks the row Closed / Needs Tag, live section has tags=""""",No action in this sweep.,Deferred,,,Owner: tags were deliberately excluded here because they break the design; the requirement is met elsewhere.
QA2-029,Deferred,D4,Tag record disagrees with platform,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/landslide,the_risk/natural_hazards/landslide,1545651,(untitled),1545592,Card,v2,NRI Counties - Hazard Normalized,,"workbook marks the row Closed / Needs Tag, live section has tags=""""",No action in this sweep.,Deferred,,,Owner: tags were deliberately excluded here because they break the design; the requirement is met elsewhere.
QA2-030,Deferred,D4,Tag record disagrees with platform,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/landslide,the_risk/natural_hazards/landslide,1545651,(untitled),1545593,Card,v2,AVAIL - Fusion Events V2,,"workbook marks the row Closed / Needs Tag, live section has tags=""""",No action in this sweep.,Deferred,,,Owner: tags were deliberately excluded here because they break the design; the requirement is met elsewhere.
QA2-031,Deferred,D4,Tag record disagrees with platform,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/lightning,the_risk/natural_hazards/lightning,1545775,(untitled),1676871,Card,v2,Hazards_of_Concern,,"workbook marks the row Closed / Needs Tag, live section has tags=""""",No action in this sweep.,Deferred,,,Owner: tags were deliberately excluded here because they break the design; the requirement is met elsewhere.
QA2-032,Deferred,D4,Tag record disagrees with platform,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/lightning,the_risk/natural_hazards/lightning,1545775,(untitled),1545716,Card,v2,NRI Counties - Hazard Normalized,,"workbook marks the row Closed / Needs Tag, live section has tags=""""",No action in this sweep.,Deferred,,,Owner: tags were deliberately excluded here because they break the design; the requirement is met elsewhere.
QA2-033,Deferred,D4,Tag record disagrees with platform,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/lightning,the_risk/natural_hazards/lightning,1545775,(untitled),1545717,Card,v2,AVAIL - Fusion Events V2,,"workbook marks the row Closed / Needs Tag, live section has tags=""""",No action in this sweep.,Deferred,,,Owner: tags were deliberately excluded here because they break the design; the requirement is met elsewhere.
QA2-034,Deferred,D4,Tag record disagrees with platform,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/snowstorm,the_risk/natural_hazards/snowstorm,1546774,(untitled),1676873,Card,v2,Hazards_of_Concern,,"workbook marks the row Closed / Needs Tag, live section has tags=""""",No action in this sweep.,Deferred,,,Owner: tags were deliberately excluded here because they break the design; the requirement is met elsewhere.
QA2-035,Deferred,D4,Tag record disagrees with platform,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/snowstorm,the_risk/natural_hazards/snowstorm,1546774,(untitled),1548811,Card,v2,NRI Counties - Hazard Normalized,,"workbook marks the row Closed / Needs Tag, live section has tags=""""",No action in this sweep.,Deferred,,,Owner: tags were deliberately excluded here because they break the design; the requirement is met elsewhere.
QA2-036,Deferred,D4,Tag record disagrees with platform,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/snowstorm,the_risk/natural_hazards/snowstorm,1546774,(untitled),1548812,Card,v2,AVAIL - Fusion Events V2,,"workbook marks the row Closed / Needs Tag, live section has tags=""""",No action in this sweep.,Deferred,,,Owner: tags were deliberately excluded here because they break the design; the requirement is met elsewhere.
QA2-037,Deferred,D4,Tag record disagrees with platform,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/tornado,the_risk/natural_hazards/tornado,1545899,(untitled),1676875,Card,v2,Hazards_of_Concern,,"workbook marks the row Closed / Needs Tag, live section has tags=""""",No action in this sweep.,Deferred,,,Owner: tags were deliberately excluded here because they break the design; the requirement is met elsewhere.
QA2-038,Deferred,D4,Tag record disagrees with platform,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/tornado,the_risk/natural_hazards/tornado,1545899,(untitled),1545840,Card,v2,NRI Counties - Hazard Normalized,,"workbook marks the row Closed / Needs Tag, live section has tags=""""",No action in this sweep.,Deferred,,,Owner: tags were deliberately excluded here because they break the design; the requirement is met elsewhere.
QA2-039,Deferred,D4,Tag record disagrees with platform,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/tornado,the_risk/natural_hazards/tornado,1545899,(untitled),1545841,Card,v2,AVAIL - Fusion Events V2,,"workbook marks the row Closed / Needs Tag, live section has tags=""""",No action in this sweep.,Deferred,,,Owner: tags were deliberately excluded here because they break the design; the requirement is met elsewhere.
QA2-040,Deferred,D4,Tag record disagrees with platform,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/wildfire,the_risk/natural_hazards/wildfire,1546087,(untitled),1676877,Card,v2,Hazards_of_Concern,,"workbook marks the row Closed / Needs Tag, live section has tags=""""",No action in this sweep.,Deferred,,,Owner: tags were deliberately excluded here because they break the design; the requirement is met elsewhere.
QA2-041,Deferred,D4,Tag record disagrees with platform,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/wildfire,the_risk/natural_hazards/wildfire,1546087,(untitled),1546028,Card,v2,NRI Counties - Hazard Normalized,,"workbook marks the row Closed / Needs Tag, live section has tags=""""",No action in this sweep.,Deferred,,,Owner: tags were deliberately excluded here because they break the design; the requirement is met elsewhere.
QA2-042,Deferred,D4,Tag record disagrees with platform,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/wildfire,the_risk/natural_hazards/wildfire,1546087,(untitled),1546029,Card,v2,AVAIL - Fusion Events V2,,"workbook marks the row Closed / Needs Tag, live section has tags=""""",No action in this sweep.,Deferred,,,Owner: tags were deliberately excluded here because they break the design; the requirement is met elsewhere.
QA2-043,Deferred,D4,Tag record disagrees with platform,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/wind,the_risk/natural_hazards/wind,1546213,(untitled),1676879,Card,v2,Hazards_of_Concern,,"workbook marks the row Closed / Needs Tag, live section has tags=""""",No action in this sweep.,Deferred,,,Owner: tags were deliberately excluded here because they break the design; the requirement is met elsewhere.
QA2-250,Observation,O1,Untitled contentless section,,Not a defect,https://county_template.devmny.org/the_local_environment/built_environment,the_local_environment/built_environment,1300809,(untitled),2011170,Card,v2,LHMP_IA,,visible section with no title and no tag,None. Recorded so the next sweep does not re-raise it.,Observation,,,"Owner: headers, footers, filters, maps and the hazard-page cards are headerless by design and render as expected."
QA2-251,Observation,O1,Untitled contentless section,,Not a defect,https://county_template.devmny.org/the_local_environment/built_environment,the_local_environment/built_environment,1300809,(untitled),2011219,Header: MNY Data,v1,,,visible section with no title and no tag,None. Recorded so the next sweep does not re-raise it.,Observation,,,"Owner: headers, footers, filters, maps and the hazard-page cards are headerless by design and render as expected."
QA2-252,Observation,O1,Untitled contentless section,,Not a defect,https://county_template.devmny.org/the_local_environment/built_environment,the_local_environment/built_environment,1300809,(untitled),2011220,Footer: MNY Footer,v1,,,visible section with no title and no tag,None. Recorded so the next sweep does not re-raise it.,Observation,,,"Owner: headers, footers, filters, maps and the hazard-page cards are headerless by design and render as expected."
QA2-253,Observation,O1,Untitled contentless section,,Not a defect,https://county_template.devmny.org/the_local_environment/high_hazard_dams,the_local_environment/high_hazard_dams,1300814,(untitled),1458944,Header: MNY Data,v1,,,visible section with no title and no tag,None. Recorded so the next sweep does not re-raise it.,Observation,,,"Owner: headers, footers, filters, maps and the hazard-page cards are headerless by design and render as expected."
QA2-254,Observation,O1,Untitled contentless section,,Not a defect,https://county_template.devmny.org/the_local_environment/high_hazard_dams,the_local_environment/high_hazard_dams,1300814,(untitled),1466515,Map,none,,,visible section with no title and no tag,None. Recorded so the next sweep does not re-raise it.,Observation,,,"Owner: headers, footers, filters, maps and the hazard-page cards are headerless by design and render as expected."
QA2-255,Observation,O1,Untitled contentless section,,Not a defect,https://county_template.devmny.org/the_local_environment/high_hazard_dams,the_local_environment/high_hazard_dams,1300814,(untitled),1673180,Footer: MNY Footer,v1,,,visible section with no title and no tag,None. Recorded so the next sweep does not re-raise it.,Observation,,,"Owner: headers, footers, filters, maps and the hazard-page cards are headerless by design and render as expected."
QA2-256,Observation,O1,Untitled contentless section,,Not a defect,https://county_template.devmny.org/the_local_environment/natural_environment,the_local_environment/natural_environment,1300819,(untitled),1703901,Header: MNY Data,v1,,,visible section with no title and no tag,None. Recorded so the next sweep does not re-raise it.,Observation,,,"Owner: headers, footers, filters, maps and the hazard-page cards are headerless by design and render as expected."
QA2-257,Observation,O1,Untitled contentless section,,Not a defect,https://county_template.devmny.org/the_local_environment/natural_environment,the_local_environment/natural_environment,1300819,(untitled),2242963,Footer: MNY Footer,none,,,visible section with no title and no tag,None. Recorded so the next sweep does not re-raise it.,Observation,,,"Owner: headers, footers, filters, maps and the hazard-page cards are headerless by design and render as expected."
QA2-258,Observation,O1,Untitled contentless section,,Not a defect,https://county_template.devmny.org/the_plan/about_the_process,the_plan/about_the_process,1300807,(untitled),1553498,Header: MNY Data,v1,,,visible section with no title and no tag,None. Recorded so the next sweep does not re-raise it.,Observation,,,"Owner: headers, footers, filters, maps and the hazard-page cards are headerless by design and render as expected."
QA2-259,Observation,O1,Untitled contentless section,,Not a defect,https://county_template.devmny.org/the_plan/about_the_process,the_plan/about_the_process,1300807,(untitled),1672896,Footer: MNY Footer,v1,,,visible section with no title and no tag,None. Recorded so the next sweep does not re-raise it.,Observation,,,"Owner: headers, footers, filters, maps and the hazard-page cards are headerless by design and render as expected."
QA2-260,Observation,O1,Untitled contentless section,,Not a defect,https://county_template.devmny.org/the_plan/capabilities_assessment,the_plan/capabilities_assessment,1425510,(untitled),1517057,Header: MNY Data,v1,,,visible section with no title and no tag,None. Recorded so the next sweep does not re-raise it.,Observation,,,"Owner: headers, footers, filters, maps and the hazard-page cards are headerless by design and render as expected."
QA2-261,Observation,O1,Untitled contentless section,,Not a defect,https://county_template.devmny.org/the_plan/capabilities_assessment,the_plan/capabilities_assessment,1425510,(untitled),1672898,Footer: MNY Footer,v1,,,visible section with no title and no tag,None. Recorded so the next sweep does not re-raise it.,Observation,,,"Owner: headers, footers, filters, maps and the hazard-page cards are headerless by design and render as expected."
QA2-262,Observation,O1,Untitled contentless section,,Not a defect,https://county_template.devmny.org/the_plan/jurisdictional_annexes,the_plan/jurisdictional_annexes,1300933,(untitled),2380935,Header: MNY Data,v1,,,visible section with no title and no tag,None. Recorded so the next sweep does not re-raise it.,Observation,,,"Owner: headers, footers, filters, maps and the hazard-page cards are headerless by design and render as expected."
QA2-263,Observation,O1,Untitled contentless section,,Not a defect,https://county_template.devmny.org/the_plan/jurisdictional_annexes,the_plan/jurisdictional_annexes,1300933,(untitled),2380936,Footer: MNY Footer,v1,,,visible section with no title and no tag,None. Recorded so the next sweep does not re-raise it.,Observation,,,"Owner: headers, footers, filters, maps and the hazard-page cards are headerless by design and render as expected."
