Fix ID,Parent finding,Pattern ID,Page URL,Page,Page ID,Section title,Draft section ID,Tracking ID,Component kind,Config shape,Source snapshot key,Draft index,Hidden from view,Source name,Source label (as shown in picker),Source class,Source ID,View ID,Source env (srcEnv),Has join,Stored fetch mode,readyToLoad,Resolved behaviour,Relies on implicit fallback,In scope,Scope reason,Recommended fetch mode,Recommended fix,Fix needed,Status,Assigned to,Date fixed,Notes
T6-C513,T6-001,2323808,https://delaware_draft.devmny.org/the_local_environment/built_environment,the_local_environment/built_environment,2323811,Energy,2325044,213bee0a-bf8d-4f4b-bc54-5c2c2fb74577,Card,v1,sourceInfo,20,,LHMP_IA,LHMP_IA [test-meta-forms],internal,1441680,1441681,mitigat-ny-prod+test-meta-forms,,(not set),TRUE,Smart (fetch on change),TRUE,No,source LHMP_IA is not in the in-scope source list,(deferred),"None for now - deferred from the fetch-mode sweep because source LHMP_IA is not in the in-scope source list. Every component set to Force (always re-fetch) re-queries on every mount, so the sweep is deliberately limited. It keeps behaving as Smart (fetch on change).",Deferred - out of narrowed scope,Deferred,,,
T6-C514,T6-001,2323808,https://delaware_draft.devmny.org/the_local_environment/built_environment,the_local_environment/built_environment,2323811,Communications,2325056,f8109996-43a0-47fc-be1c-c3fb983ed724,Card,v1,sourceInfo,23,,LHMP_IA,LHMP_IA [test-meta-forms],internal,1441680,1441681,mitigat-ny-prod+test-meta-forms,,(not set),TRUE,Smart (fetch on change),TRUE,No,source LHMP_IA is not in the in-scope source list,(deferred),"None for now - deferred from the fetch-mode sweep because source LHMP_IA is not in the in-scope source list. Every component set to Force (always re-fetch) re-queries on every mount, so the sweep is deliberately limited. It keeps behaving as Smart (fetch on change).",Deferred - out of narrowed scope,Deferred,,,
T6-C515,T6-001,2323808,https://delaware_draft.devmny.org/the_local_environment/built_environment,the_local_environment/built_environment,2323811,Buildings,2325052,04b9dadf-aa42-4370-9a9b-2dd9fdfa8c60,Card,v1,sourceInfo,26,,LHMP_IA,LHMP_IA [test-meta-forms],internal,1441680,1441681,mitigat-ny-prod+test-meta-forms,,(not set),TRUE,Smart (fetch on change),TRUE,No,source LHMP_IA is not in the in-scope source list,(deferred),"None for now - deferred from the fetch-mode sweep because source LHMP_IA is not in the in-scope source list. Every component set to Force (always re-fetch) re-queries on every mount, so the sweep is deliberately limited. It keeps behaving as Smart (fetch on change).",Deferred - out of narrowed scope,Deferred,,,
T6-C516,T6-001,2323808,https://delaware_draft.devmny.org/the_local_environment/built_environment,the_local_environment/built_environment,2323811,Buildings By Landuse Summary,2325061,24f57a35-3dff-498a-8927-6657cb42d45d,Spreadsheet,v1,sourceInfo,29,,BILD 2026 Simplified Draft V1,BILD 2026 Simplified Draft V1 [external],external,1651,2357,hazmit_dama,,(not set),TRUE,Smart (fetch on change),TRUE,No,source BILD 2026 Simplified Draft V1 is not in the in-scope source list,(deferred),"None for now - deferred from the fetch-mode sweep because source BILD 2026 Simplified Draft V1 is not in the in-scope source list. Every component set to Force (always re-fetch) re-queries on every mount, so the sweep is deliberately limited. It keeps behaving as Smart (fetch on change).",Deferred - out of narrowed scope,Deferred,,,
T6-C517,T6-001,2323808,https://delaware_draft.devmny.org/the_local_environment/built_environment,the_local_environment/built_environment,2323811,Buildings in The Floodplain by Jurisdiction,2325063,8b9a8a73-e2da-4f19-b46b-8327e13ce53a,Spreadsheet,v1,sourceInfo,30,,BILD 2026 Simplified Draft V1,BILD 2026 Simplified Draft V1 [external],external,1651,2357,hazmit_dama,,(not set),TRUE,Smart (fetch on change),TRUE,No,source BILD 2026 Simplified Draft V1 is not in the in-scope source list,(deferred),"None for now - deferred from the fetch-mode sweep because source BILD 2026 Simplified Draft V1 is not in the in-scope source list. Every component set to Force (always re-fetch) re-queries on every mount, so the sweep is deliberately limited. It keeps behaving as Smart (fetch on change).",Deferred - out of narrowed scope,Deferred,,,
T6-C008,T6-001,2323808,https://delaware_draft.devmny.org/the_local_environment/built_environment,the_local_environment/built_environment,2323811,(untitled Card),2325057,e925d487-4363-4b80-a01b-9b77e0ab0382,Card,v1,sourceInfo,33,,LHMP_IA,LHMP_IA [prod],internal,1441680,1441681,mitigat-ny-prod+prod,,(not set),TRUE,Smart (fetch on change),TRUE,No,source LHMP_IA is not in the in-scope source list,(deferred),"None for now - deferred from the fetch-mode sweep because source LHMP_IA is not in the in-scope source list. Every component set to Force (always re-fetch) re-queries on every mount, so the sweep is deliberately limited. It keeps behaving as Smart (fetch on change).",Deferred - out of narrowed scope,Deferred,,,
T6-C009,T6-001,2323808,https://delaware_draft.devmny.org/the_local_environment/built_environment,the_local_environment/built_environment,2323811,Historic Buildings,2325059,b33c8150-1034-49c1-b4a7-d2894862e74d,Spreadsheet,v1,sourceInfo,34,,BILD 2026 Simplified Draft V1,BILD 2026 Simplified Draft V1 [external],external,1651,2357,hazmit_dama,,(not set),TRUE,Smart (fetch on change),TRUE,No,source BILD 2026 Simplified Draft V1 is not in the in-scope source list,(deferred),"None for now - deferred from the fetch-mode sweep because source BILD 2026 Simplified Draft V1 is not in the in-scope source list. Every component set to Force (always re-fetch) re-queries on every mount, so the sweep is deliberately limited. It keeps behaving as Smart (fetch on change).",Deferred - out of narrowed scope,Deferred,,,
T6-C518,T6-001,2323808,https://delaware_draft.devmny.org/the_local_environment/built_environment,the_local_environment/built_environment,2323811,Changes in Development,2325060,8c0264a3-ece9-4357-91dd-4da0a35679f3,Card,v1,sourceInfo,36,,LHMP_IA,LHMP_IA [test-meta-forms],internal,1441680,1441681,mitigat-ny-prod+test-meta-forms,,(not set),TRUE,Smart (fetch on change),TRUE,No,source LHMP_IA is not in the in-scope source list,(deferred),"None for now - deferred from the fetch-mode sweep because source LHMP_IA is not in the in-scope source list. Every component set to Force (always re-fetch) re-queries on every mount, so the sweep is deliberately limited. It keeps behaving as Smart (fetch on change).",Deferred - out of narrowed scope,Deferred,,,
T6-C519,T6-001,2323808,https://delaware_draft.devmny.org/the_local_environment/built_environment,the_local_environment/built_environment,2323811,Codes and Enforcement,2325064,0063b43f-dbf4-43f3-93ad-a91d11917bde,Card,v1,sourceInfo,40,,LHMP_IA,LHMP_IA [test-meta-forms],internal,1441680,1441681,mitigat-ny-prod+test-meta-forms,,(not set),TRUE,Smart (fetch on change),TRUE,No,source LHMP_IA is not in the in-scope source list,(deferred),"None for now - deferred from the fetch-mode sweep because source LHMP_IA is not in the in-scope source list. Every component set to Force (always re-fetch) re-queries on every mount, so the sweep is deliberately limited. It keeps behaving as Smart (fetch on change).",Deferred - out of narrowed scope,Deferred,,,
T6-C520,T6-001,2323808,https://delaware_draft.devmny.org/the_local_environment/built_environment,the_local_environment/built_environment,2323811,County and Local Building Codes,2325068,36c1ae41-e363-4648-b841-bd59fe2d4112,Card,v1,sourceInfo,41,,LHMP_IA,LHMP_IA [test-meta-forms],internal,1441680,1441681,mitigat-ny-prod+test-meta-forms,,(not set),TRUE,Smart (fetch on change),TRUE,No,source LHMP_IA is not in the in-scope source list,(deferred),"None for now - deferred from the fetch-mode sweep because source LHMP_IA is not in the in-scope source list. Every component set to Force (always re-fetch) re-queries on every mount, so the sweep is deliberately limited. It keeps behaving as Smart (fetch on change).",Deferred - out of narrowed scope,Deferred,,,
T6-C521,T6-001,2323808,https://delaware_draft.devmny.org/the_local_environment/built_environment,the_local_environment/built_environment,2323811,NFIP Table,2325074,78765748-9242-4541-90ed-12265fbadfc3,Spreadsheet,v1,sourceInfo,46,,NFIP Claims Enhanced (V2),NFIP Claims Enhanced (V2) [external],external,831,1304,hazmit_dama,,(not set),TRUE,Smart (fetch on change),TRUE,No,source NFIP Claims Enhanced (V2) is not in the in-scope source list,(deferred),"None for now - deferred from the fetch-mode sweep because source NFIP Claims Enhanced (V2) is not in the in-scope source list. Every component set to Force (always re-fetch) re-queries on every mount, so the sweep is deliberately limited. It keeps behaving as Smart (fetch on change).",Deferred - out of narrowed scope,Deferred,,,
T6-C522,T6-001,2323808,https://delaware_draft.devmny.org/the_local_environment/built_environment,the_local_environment/built_environment,2323811,Vulnerability,2325073,99206cf6-c9ae-4bab-a36c-087e0dacee5a,Card,v1,sourceInfo,48,,LHMP_IA,LHMP_IA [test-meta-forms],internal,1441680,1441681,mitigat-ny-prod+test-meta-forms,,(not set),TRUE,Smart (fetch on change),TRUE,No,source LHMP_IA is not in the in-scope source list,(deferred),"None for now - deferred from the fetch-mode sweep because source LHMP_IA is not in the in-scope source list. Every component set to Force (always re-fetch) re-queries on every mount, so the sweep is deliberately limited. It keeps behaving as Smart (fetch on change).",Deferred - out of narrowed scope,Deferred,,,
T6-C010,T6-001,2323808,https://delaware_draft.devmny.org/the_local_environment/built_environment,the_local_environment/built_environment,2323811,(untitled Spreadsheet),2325079,ebc2d586-bf59-4999-9ee3-bbb50e113062,Spreadsheet,v1,sourceInfo,50,,R_and_V_Matrix,R_and_V_Matrix [prod],internal,1068982,1068985,mitigat-ny-prod+prod,,(not set),TRUE,Smart (fetch on change),TRUE,No,source R_and_V_Matrix is not in the in-scope source list,(deferred),"None for now - deferred from the fetch-mode sweep because source R_and_V_Matrix is not in the in-scope source list. Every component set to Force (always re-fetch) re-queries on every mount, so the sweep is deliberately limited. It keeps behaving as Smart (fetch on change).",Deferred - out of narrowed scope,Deferred,,,
T6-C011,T6-001,2323808,https://delaware_draft.devmny.org/the_local_environment/high_hazard_dams,the_local_environment/high_hazard_dams,2323843,Overview,2324908,fb07da63-0306-4d9a-b1c0-64ca6c1ad5a7,Card,v1,sourceInfo,2,,LHMP_IA,LHMP_IA [test-meta-forms],internal,1441680,1441681,mitigat-ny-prod+test-meta-forms,,(not set),TRUE,Smart (fetch on change),TRUE,No,source LHMP_IA is not in the in-scope source list,(deferred),"None for now - deferred from the fetch-mode sweep because source LHMP_IA is not in the in-scope source list. Every component set to Force (always re-fetch) re-queries on every mount, so the sweep is deliberately limited. It keeps behaving as Smart (fetch on change).",Deferred - out of narrowed scope,Deferred,,,
T6-C012,T6-001,2323808,https://delaware_draft.devmny.org/the_local_environment/high_hazard_dams,the_local_environment/high_hazard_dams,2323843,(untitled Card),2324879,a3ae9aab-22ab-407a-b5f5-fe82d24babaa,Card,v1,sourceInfo,3,TRUE,LHMP_IA,LHMP_IA [prod],internal,1441680,1441681,mitigat-ny-prod+prod,,(not set),TRUE,Smart (fetch on change),TRUE,No,source LHMP_IA is not in the in-scope source list,(deferred),"None for now - deferred from the fetch-mode sweep because source LHMP_IA is not in the in-scope source list. Every component set to Force (always re-fetch) re-queries on every mount, so the sweep is deliberately limited. It keeps behaving as Smart (fetch on change).",Deferred - out of narrowed scope,Deferred,,,
T6-C013,T6-001,2323808,https://delaware_draft.devmny.org/the_local_environment/high_hazard_dams,the_local_environment/high_hazard_dams,2323843,DEC Dam Inventory,2324861,c9d0327b-9008-47b6-b788-372563997d7f,Spreadsheet,v1,sourceInfo,6,,NYS_Dams,NYS_Dams [test-meta-forms],internal,1459525,1459528,mitigat-ny-prod+test-meta-forms,,(not set),TRUE,Smart (fetch on change),TRUE,No,source NYS_Dams is not in the in-scope source list,(deferred),"None for now - deferred from the fetch-mode sweep because source NYS_Dams is not in the in-scope source list. Every component set to Force (always re-fetch) re-queries on every mount, so the sweep is deliberately limited. It keeps behaving as Smart (fetch on change).",Deferred - out of narrowed scope,Deferred,,,
T6-C523,T6-001,2323808,https://delaware_draft.devmny.org/the_local_environment/high_hazard_dams/high_hazard_dams_view_card,the_local_environment/high_hazard_dams/high_hazard_dams_view_card,2323823,(untitled Card),2325883,cb206456-a8bf-46ce-938c-2bb9a46ef64a,Card,v1,sourceInfo,0,,NYS_Dams,NYS_Dams [prod],internal,1459525,1459528,mitigat-ny-prod+prod,,(not set),TRUE,Smart (fetch on change),TRUE,No,source NYS_Dams is not in the in-scope source list; page is not labelled 'Relevant' in the page allow-list,(deferred),"None for now - deferred from the fetch-mode sweep because source NYS_Dams is not in the in-scope source list; and page is not labelled 'Relevant' in the page allow-list. Every component set to Force (always re-fetch) re-queries on every mount, so the sweep is deliberately limited. It keeps behaving as Smart (fetch on change).",Deferred - out of narrowed scope,Deferred,,,
T6-C524,T6-001,2323808,https://delaware_draft.devmny.org/the_local_environment/high_hazard_dams/high_hazard_dams_view_card,the_local_environment/high_hazard_dams/high_hazard_dams_view_card,2323823,(untitled Card),2325876,8f4c80c3-af41-4fa7-b983-654a2d49f265,Card,v1,sourceInfo,1,,NYS_Dams,NYS_Dams [prod],internal,1459525,1459528,mitigat-ny-prod+prod,,(not set),TRUE,Smart (fetch on change),TRUE,No,source NYS_Dams is not in the in-scope source list; page is not labelled 'Relevant' in the page allow-list,(deferred),"None for now - deferred from the fetch-mode sweep because source NYS_Dams is not in the in-scope source list; and page is not labelled 'Relevant' in the page allow-list. Every component set to Force (always re-fetch) re-queries on every mount, so the sweep is deliberately limited. It keeps behaving as Smart (fetch on change).",Deferred - out of narrowed scope,Deferred,,,
T6-C525,T6-001,2323808,https://delaware_draft.devmny.org/the_local_environment/high_hazard_dams/high_hazard_dams_view_card,the_local_environment/high_hazard_dams/high_hazard_dams_view_card,2323823,(untitled Card),2325878,967bb02b-96f4-4a73-b66b-8030ac9f9ddb,Card,v1,sourceInfo,3,,NYS_Dams,NYS_Dams [prod],internal,1459525,1459528,mitigat-ny-prod+prod,,(not set),TRUE,Smart (fetch on change),TRUE,No,source NYS_Dams is not in the in-scope source list; page is not labelled 'Relevant' in the page allow-list,(deferred),"None for now - deferred from the fetch-mode sweep because source NYS_Dams is not in the in-scope source list; and page is not labelled 'Relevant' in the page allow-list. Every component set to Force (always re-fetch) re-queries on every mount, so the sweep is deliberately limited. It keeps behaving as Smart (fetch on change).",Deferred - out of narrowed scope,Deferred,,,
T6-C526,T6-001,2323808,https://delaware_draft.devmny.org/the_local_environment/high_hazard_dams/high_hazard_dams_view_card,the_local_environment/high_hazard_dams/high_hazard_dams_view_card,2323823,High Hazard Dam Assessment,2325879,fb07da63-0306-4d9a-b1c0-64ca6c1ad5a7,Card,v1,sourceInfo,4,,LHMP_IA,LHMP_IA [test-meta-forms],internal,1441680,1441681,mitigat-ny-prod+test-meta-forms,,(not set),TRUE,Smart (fetch on change),TRUE,No,source LHMP_IA is not in the in-scope source list; page is not labelled 'Relevant' in the page allow-list,(deferred),"None for now - deferred from the fetch-mode sweep because source LHMP_IA is not in the in-scope source list; and page is not labelled 'Relevant' in the page allow-list. Every component set to Force (always re-fetch) re-queries on every mount, so the sweep is deliberately limited. It keeps behaving as Smart (fetch on change).",Deferred - out of narrowed scope,Deferred,,,
T6-C018,T6-001,2323808,https://delaware_draft.devmny.org/the_local_environment/high_hazard_dams/high_hazard_dams_view_card,the_local_environment/high_hazard_dams/high_hazard_dams_view_card,2323823,Risk Assessment Process,2325880,7c1f9d4f-db48-437c-a961-db7504ae5520,Card,v1,sourceInfo,5,,NYS_Dams,NYS_Dams [prod],internal,1459525,1459528,mitigat-ny-prod+prod,,(not set),TRUE,Smart (fetch on change),TRUE,No,source NYS_Dams is not in the in-scope source list; page is not labelled 'Relevant' in the page allow-list,(deferred),"None for now - deferred from the fetch-mode sweep because source NYS_Dams is not in the in-scope source list; and page is not labelled 'Relevant' in the page allow-list. Every component set to Force (always re-fetch) re-queries on every mount, so the sweep is deliberately limited. It keeps behaving as Smart (fetch on change).",Deferred - out of narrowed scope,Deferred,,,
T6-C019,T6-001,2323808,https://delaware_draft.devmny.org/the_local_environment/high_hazard_dams/high_hazard_dams_view_card,the_local_environment/high_hazard_dams/high_hazard_dams_view_card,2323823,Dam Risks and Failure Impact,2325890,2ce0356d-48f7-4ee7-9d8f-d1d54b0ffbad,Card,v1,sourceInfo,6,,NYS_Dams,NYS_Dams [prod],internal,1459525,1459528,mitigat-ny-prod+prod,,(not set),TRUE,Smart (fetch on change),TRUE,No,source NYS_Dams is not in the in-scope source list; page is not labelled 'Relevant' in the page allow-list,(deferred),"None for now - deferred from the fetch-mode sweep because source NYS_Dams is not in the in-scope source list; and page is not labelled 'Relevant' in the page allow-list. Every component set to Force (always re-fetch) re-queries on every mount, so the sweep is deliberately limited. It keeps behaving as Smart (fetch on change).",Deferred - out of narrowed scope,Deferred,,,
T6-C020,T6-001,2323808,https://delaware_draft.devmny.org/the_local_environment/high_hazard_dams/high_hazard_dams_view_card,the_local_environment/high_hazard_dams/high_hazard_dams_view_card,2323823,Mitigation Plan Goal,2325891,fa537e2f-c1be-4181-adf8-4df6665820b5,Card,v1,sourceInfo,7,,NYS_Dams,NYS_Dams [prod],internal,1459525,1459528,mitigat-ny-prod+prod,,(not set),TRUE,Smart (fetch on change),TRUE,No,source NYS_Dams is not in the in-scope source list; page is not labelled 'Relevant' in the page allow-list,(deferred),"None for now - deferred from the fetch-mode sweep because source NYS_Dams is not in the in-scope source list; and page is not labelled 'Relevant' in the page allow-list. Every component set to Force (always re-fetch) re-queries on every mount, so the sweep is deliberately limited. It keeps behaving as Smart (fetch on change).",Deferred - out of narrowed scope,Deferred,,,
T6-C021,T6-001,2323808,https://delaware_draft.devmny.org/the_local_environment/high_hazard_dams/high_hazard_dams_view_card,the_local_environment/high_hazard_dams/high_hazard_dams_view_card,2323823,Planned Mitigation Actions / Projects,2325884,219f836c-ca96-4fb1-b6bf-22a25cbed77e,Card,v1,sourceInfo,8,,NYS_Dams,NYS_Dams [prod],internal,1459525,1459528,mitigat-ny-prod+prod,,(not set),TRUE,Smart (fetch on change),TRUE,No,source NYS_Dams is not in the in-scope source list; page is not labelled 'Relevant' in the page allow-list,(deferred),"None for now - deferred from the fetch-mode sweep because source NYS_Dams is not in the in-scope source list; and page is not labelled 'Relevant' in the page allow-list. Every component set to Force (always re-fetch) re-queries on every mount, so the sweep is deliberately limited. It keeps behaving as Smart (fetch on change).",Deferred - out of narrowed scope,Deferred,,,
T6-C022,T6-001,2323808,https://delaware_draft.devmny.org/the_local_environment/high_hazard_dams/high_hazard_dams_view_card,the_local_environment/high_hazard_dams/high_hazard_dams_view_card,2323823,Additional Comments or Notes,2325885,49447670-7084-4b2d-82fd-c46f4fcf8746,Card,v1,sourceInfo,9,,NYS_Dams,NYS_Dams [prod],internal,1459525,1459528,mitigat-ny-prod+prod,,(not set),TRUE,Smart (fetch on change),TRUE,No,source NYS_Dams is not in the in-scope source list; page is not labelled 'Relevant' in the page allow-list,(deferred),"None for now - deferred from the fetch-mode sweep because source NYS_Dams is not in the in-scope source list; and page is not labelled 'Relevant' in the page allow-list. Every component set to Force (always re-fetch) re-queries on every mount, so the sweep is deliberately limited. It keeps behaving as Smart (fetch on change).",Deferred - out of narrowed scope,Deferred,,,
T6-C527,T6-001,2323808,https://delaware_draft.devmny.org/the_local_environment/natural_environment,the_local_environment/natural_environment,2323845,Overview,2324939,b65b17e1-210c-4b60-b720-7774a050f298,Card,v1,sourceInfo,1,,LHMP_IA,LHMP_IA [prod],internal,1441680,1441681,mitigat-ny-prod+prod,,(not set),TRUE,Smart (fetch on change),TRUE,No,source LHMP_IA is not in the in-scope source list,(deferred),"None for now - deferred from the fetch-mode sweep because source LHMP_IA is not in the in-scope source list. Every component set to Force (always re-fetch) re-queries on every mount, so the sweep is deliberately limited. It keeps behaving as Smart (fetch on change).",Deferred - out of narrowed scope,Deferred,,,
T6-C528,T6-001,2323808,https://delaware_draft.devmny.org/the_local_environment/natural_environment,the_local_environment/natural_environment,2323845,Open Space Summary,2324933,a785de99-65cb-4401-8f65-07708e19c28d,Card,v1,sourceInfo,4,,LHMP_IA,LHMP_IA [prod],internal,1441680,1441681,mitigat-ny-prod+prod,,(not set),TRUE,Smart (fetch on change),TRUE,No,source LHMP_IA is not in the in-scope source list,(deferred),"None for now - deferred from the fetch-mode sweep because source LHMP_IA is not in the in-scope source list. Every component set to Force (always re-fetch) re-queries on every mount, so the sweep is deliberately limited. It keeps behaving as Smart (fetch on change).",Deferred - out of narrowed scope,Deferred,,,
T6-C023,T6-001,2323808,https://delaware_draft.devmny.org/the_local_environment/natural_environment,the_local_environment/natural_environment,2323845,(untitled Card),2324936,09082df3-a3de-4a1c-ac58-e0ea24ebdbce,Card,v2,externalSource,5,,LHMP_IA,LHMP_IA [test_meta_forms],internal,1441680,1441681,mitigat-ny-prod+test_meta_forms,,(not set),TRUE,Smart (fetch on change),TRUE,No,source LHMP_IA is not in the in-scope source list,(deferred),"None for now - deferred from the fetch-mode sweep because source LHMP_IA is not in the in-scope source list. Every component set to Force (always re-fetch) re-queries on every mount, so the sweep is deliberately limited. It keeps behaving as Smart (fetch on change).",Deferred - out of narrowed scope,Deferred,,,
T6-C529,T6-001,2323808,https://delaware_draft.devmny.org/the_local_environment/natural_environment,the_local_environment/natural_environment,2323845,Open Space Parcel Statistics,2324952,64a81437-8f8b-4cc1-8d00-62219388fb93,Spreadsheet,v1,sourceInfo,8,,NYS Tax Parcels Map,NYS Tax Parcels Map [external],external,423,2268,hazmit_dama,,(not set),TRUE,Smart (fetch on change),TRUE,No,source NYS Tax Parcels Map is not in the in-scope source list,(deferred),"None for now - deferred from the fetch-mode sweep because source NYS Tax Parcels Map is not in the in-scope source list. Every component set to Force (always re-fetch) re-queries on every mount, so the sweep is deliberately limited. It keeps behaving as Smart (fetch on change).",Deferred - out of narrowed scope,Deferred,,,
T6-C530,T6-001,2323808,https://delaware_draft.devmny.org/the_local_environment/natural_environment,the_local_environment/natural_environment,2323845,Buyouts/ Acquisitions,2324942,2cf4b440-188e-49e3-8465-cdb8854ff1f2,Card,v1,sourceInfo,11,,LHMP_IA,LHMP_IA [test-meta-forms],internal,1441680,1441681,mitigat-ny-prod+test-meta-forms,,(not set),TRUE,Smart (fetch on change),TRUE,No,source LHMP_IA is not in the in-scope source list,(deferred),"None for now - deferred from the fetch-mode sweep because source LHMP_IA is not in the in-scope source list. Every component set to Force (always re-fetch) re-queries on every mount, so the sweep is deliberately limited. It keeps behaving as Smart (fetch on change).",Deferred - out of narrowed scope,Deferred,,,
T6-C024,T6-001,2323808,https://delaware_draft.devmny.org/the_local_environment/natural_environment,the_local_environment/natural_environment,2323845,(untitled Card),2324945,309ec693-91ee-4dc9-8189-b721309e7a7a,Card,v1,sourceInfo,12,,LHMP_IA,LHMP_IA [test-meta-forms],internal,1441680,1441681,mitigat-ny-prod+test-meta-forms,,(not set),TRUE,Smart (fetch on change),TRUE,No,source LHMP_IA is not in the in-scope source list,(deferred),"None for now - deferred from the fetch-mode sweep because source LHMP_IA is not in the in-scope source list. Every component set to Force (always re-fetch) re-queries on every mount, so the sweep is deliberately limited. It keeps behaving as Smart (fetch on change).",Deferred - out of narrowed scope,Deferred,,,
T6-C531,T6-001,2323808,https://delaware_draft.devmny.org/the_local_environment/natural_environment,the_local_environment/natural_environment,2323845,Community Rating System,2324950,a4694fb0-9e43-475b-a6af-0828dca24104,Card,v1,sourceInfo,13,,LHMP_IA,LHMP_IA [prod],internal,1441680,1441681,mitigat-ny-prod+prod,,(not set),TRUE,Smart (fetch on change),TRUE,No,source LHMP_IA is not in the in-scope source list,(deferred),"None for now - deferred from the fetch-mode sweep because source LHMP_IA is not in the in-scope source list. Every component set to Force (always re-fetch) re-queries on every mount, so the sweep is deliberately limited. It keeps behaving as Smart (fetch on change).",Deferred - out of narrowed scope,Deferred,,,
T6-C025,T6-001,2323808,https://delaware_draft.devmny.org/the_local_environment/natural_environment,the_local_environment/natural_environment,2323845,(untitled Card),2324948,9c8b446a-a03f-4294-ba21-16bb63532277,Card,v1,sourceInfo,18,,LHMP_IA,LHMP_IA [prod],internal,1441680,1441681,mitigat-ny-prod+prod,,(not set),TRUE,Smart (fetch on change),TRUE,No,source LHMP_IA is not in the in-scope source list,(deferred),"None for now - deferred from the fetch-mode sweep because source LHMP_IA is not in the in-scope source list. Every component set to Force (always re-fetch) re-queries on every mount, so the sweep is deliberately limited. It keeps behaving as Smart (fetch on change).",Deferred - out of narrowed scope,Deferred,,,
T6-C532,T6-001,2323808,https://delaware_draft.devmny.org/the_local_environment/natural_environment,the_local_environment/natural_environment,2323845,Water and Air ,2324949,3a92a84d-e73c-45a6-ae0b-1fc82fff2bd5,Card,v1,sourceInfo,19,,LHMP_IA,LHMP_IA [prod],internal,1441680,1441681,mitigat-ny-prod+prod,,(not set),TRUE,Smart (fetch on change),TRUE,No,source LHMP_IA is not in the in-scope source list,(deferred),"None for now - deferred from the fetch-mode sweep because source LHMP_IA is not in the in-scope source list. Every component set to Force (always re-fetch) re-queries on every mount, so the sweep is deliberately limited. It keeps behaving as Smart (fetch on change).",Deferred - out of narrowed scope,Deferred,,,
T6-C533,T6-001,2323808,https://delaware_draft.devmny.org/the_local_environment/natural_environment,the_local_environment/natural_environment,2323845,Wildlife,2324959,4e30cc2d-30c2-4dc7-97be-4f9921bbe64c,Card,v1,sourceInfo,26,,LHMP_IA,LHMP_IA [test-meta-forms],internal,1441680,1441681,mitigat-ny-prod+test-meta-forms,,(not set),TRUE,Smart (fetch on change),TRUE,No,source LHMP_IA is not in the in-scope source list,(deferred),"None for now - deferred from the fetch-mode sweep because source LHMP_IA is not in the in-scope source list. Every component set to Force (always re-fetch) re-queries on every mount, so the sweep is deliberately limited. It keeps behaving as Smart (fetch on change).",Deferred - out of narrowed scope,Deferred,,,
T6-C534,T6-001,2323808,https://delaware_draft.devmny.org/the_local_environment/natural_environment,the_local_environment/natural_environment,2323845,Forestry,2324966,6976a3a8-c308-4f54-8326-da35d3636e22,Card,v1,sourceInfo,29,,LHMP_IA,LHMP_IA [test-meta-forms],internal,1441680,1441681,mitigat-ny-prod+test-meta-forms,,(not set),TRUE,Smart (fetch on change),TRUE,No,source LHMP_IA is not in the in-scope source list,(deferred),"None for now - deferred from the fetch-mode sweep because source LHMP_IA is not in the in-scope source list. Every component set to Force (always re-fetch) re-queries on every mount, so the sweep is deliberately limited. It keeps behaving as Smart (fetch on change).",Deferred - out of narrowed scope,Deferred,,,
T6-C535,T6-001,2323808,https://delaware_draft.devmny.org/the_local_environment/natural_environment,the_local_environment/natural_environment,2323845,Vulnerability,2324964,67e2890f-7a53-45c6-b505-bb43947803c3,Card,v1,sourceInfo,32,,LHMP_IA,LHMP_IA [prod],internal,1441680,1441681,mitigat-ny-prod+prod,,(not set),TRUE,Smart (fetch on change),TRUE,No,source LHMP_IA is not in the in-scope source list,(deferred),"None for now - deferred from the fetch-mode sweep because source LHMP_IA is not in the in-scope source list. Every component set to Force (always re-fetch) re-queries on every mount, so the sweep is deliberately limited. It keeps behaving as Smart (fetch on change).",Deferred - out of narrowed scope,Deferred,,,
T6-C536,T6-001,2323808,https://delaware_draft.devmny.org/the_local_environment/natural_environment,the_local_environment/natural_environment,2323845,Hazard Impacts to the Natural Environment,2324968,c71d6574-fe3a-46d1-bbbd-fd100549e235,Card,v1,sourceInfo,33,,LHMP_IA,LHMP_IA [prod],internal,1441680,1441681,mitigat-ny-prod+prod,,(not set),TRUE,Smart (fetch on change),TRUE,No,source LHMP_IA is not in the in-scope source list,(deferred),"None for now - deferred from the fetch-mode sweep because source LHMP_IA is not in the in-scope source list. Every component set to Force (always re-fetch) re-queries on every mount, so the sweep is deliberately limited. It keeps behaving as Smart (fetch on change).",Deferred - out of narrowed scope,Deferred,,,
