action_id,precision,tier,geocoder,apply,confidence,score,source_field,matched_text,geometry_lat_long_polygon_etc,address_if_available,lon,lat,dist_from_centroid_km
1104122,3,D_named_road,nys_street,yes,low,100,text,Bay Avenue,"40.90540900249927, -73.43074130723272",,-73.43074130723272,40.90540900249927,1.43
1094148,3,D_named_road,nys_street,yes,low,100,text,First Avenue,"40.63038730490091, -73.6675864070532",,-73.6675864070532,40.63038730490091,1.42
1094400,3,D_named_road,nys_street,yes,low,100,text,Milton Ave,"43.05805256592833, -76.22965029515136",,-76.22965029515136,43.05805256592833,1.42
1096765,3,B_address,nys_address,yes,high,100,text,4150 West Main Street Road,"43.00480681108521, -78.20942661563204",4150 West Main Street Road,-78.20942661563204,43.00480681108521,1.42
1093820,3,D_named_road,nys_street,yes,low,100,text,Warren Avenue,"41.20032352811969, -73.96600686952554",,-73.96600686952554,41.20032352811969,1.41
1096052,3,D_named_road,nys_street,yes,low,100,text,Beckett Road,"43.52357379487398, -73.36584446788235",,-73.36584446788235,43.52357379487398,1.41
1098886,3,D_named_road,nys_street,yes,low,100,text,"Hall
Road","42.27770944549641, -79.25570717127886",,-79.25570717127886,42.27770944549641,1.4
1104143,3,D_named_road,nys_street,yes,low,100,text,The Beach Road,"41.11106844498125, -72.35422398089652",,-72.35422398089652,41.11106844498125,1.39
1105125,3,D_route,nys_street,yes,medium,100,text,Route 67,"42.90858869720158, -73.57588254548445",,-73.57588254548445,42.90858869720158,1.39
1105233,3,D_route,nys_street,yes,medium,100,text,County Route 123,"43.8629870284517, -76.20146051773064",,-76.20146051773064,43.8629870284517,1.39
2179151,3,D_named_road,nys_street,yes,low,100,text,River Street,"42.30470053070569, -75.41493800707799",,-75.41493800707799,42.30470053070569,1.39
2179161,3,D_named_road,nys_street,yes,low,100,text,River Street,"42.30470053070569, -75.41493800707799",,-75.41493800707799,42.30470053070569,1.39
2179166,3,D_named_road,nys_street,yes,low,100,text,River Street,"42.30470053070569, -75.41493800707799",,-75.41493800707799,42.30470053070569,1.39
1104643,3,C_intersection,census,yes,medium,100,text,Fassett Road and Hoffman St,"42.091713586546, -76.826139557647",,-76.826139557647,42.091713586546,1.38
1101073,3,B_address,nys_address,yes,high,100,text,291 Ensminger Road,"42.988425284269496, -78.89420795401874",291 Ensminger Road,-78.89420795401874,42.988425284269496,1.37
2178718,3,D_named_road,nys_street,yes,low,97.97,text,Turnpike Road,"42.300012495605976, -77.88233275954211",,-77.88233275954211,42.300012495605976,1.37
1099353,3,A_coords,parse,yes,high,,description...action_description,,"41.958983, -74.473483",,-74.473483,41.958983,1.36
1090923,3,D_route,nys_street,yes,medium,100,text,County Rte 65,"42.30246560071148, -74.20752169289331",,-74.20752169289331,42.30246560071148,1.36
1094807,3,D_route,nys_street,yes,medium,100,text,County Rte 65,"42.30246560071148, -74.20752169289331",,-74.20752169289331,42.30246560071148,1.36
1099632,3,D_named_road,nys_street,yes,low,100,text,The Durham Road,"42.38960016377322, -74.32215613445315",,-74.32215613445315,42.38960016377322,1.36
1099669,3,D_named_road,nys_street,yes,low,100,text,Walsh Road,"41.49300281066057, -74.02834983251343",,-74.02834983251343,41.49300281066057,1.36
1099678,3,D_named_road,nys_street,yes,low,100,text,Lake Drive,"41.49707542103961, -74.03419359082183",,-74.03419359082183,41.49707542103961,1.36
1101012,3,B_address,nys_address,yes,high,100,text,45 Meridian St,"42.90301313399472, -78.69263546749804",45 Meridian St,-78.69263546749804,42.90301313399472,1.36
2178957,3,D_named_road,nys_street,yes,low,100,text,Quaker Road,"43.31607951085157, -78.5543440600032",,-78.5543440600032,43.31607951085157,1.36
1090886,3,D_route,nys_street,yes,medium,100,text,State Route 81,"42.35786664220064, -73.86827253850915",,-73.86827253850915,42.35786664220064,1.35
1095426,3,B_address,nys_address,yes,high,100,text,478 Flint Avenue,"43.02190396868599, -74.87372723411143",478 Flint Avenue,-74.87372723411143,43.02190396868599,1.35
1095767,3,D_route,nys_street,yes,medium,100,text,State Route 81,"42.35786664220064, -73.86827253850915",,-73.86827253850915,42.35786664220064,1.35
1095768,3,D_route,nys_street,yes,medium,100,text,State Route 81,"42.35786664220064, -73.86827253850915",,-73.86827253850915,42.35786664220064,1.35
1101683,3,C_intersection,census,yes,medium,100,text,Witherbee Avenue and Highbrook Ave,"40.899573700105, -73.80712210391",,-73.80712210391,40.899573700105,1.35
2171398,3,D_route,nys_street,yes,medium,100,text,Route 52,"41.668913468539365, -74.98560586358958",,-74.98560586358958,41.668913468539365,1.35
1091093,3,D_named_road,nys_street,yes,low,100,text,Second Street,"43.01655456443812, -75.05430905013573",,-75.05430905013573,43.01655456443812,1.33
1099663,3,D_named_road,nys_street,yes,low,100,text,Mill Street,"41.49178251879358, -74.02076450061621",,-74.02076450061621,41.49178251879358,1.33
2179101,3,D_named_road,nys_street,yes,low,100,text,Rose Street,"43.050492714230565, -74.36273575694392",,-74.36273575694392,43.050492714230565,1.33
1096595,3,D_named_road,nys_street,yes,low,100,text,Sandbank Road,"43.04270651750354, -76.43073332807103",,-76.43073332807103,43.04270651750354,1.32
1101623,3,D_named_road,nys_street,yes,low,100,text,Murray Hill Road,"40.99907332146452, -73.78775251163682",,-73.78775251163682,40.99907332146452,1.32
1089740,3,D_named_road,nys_street,yes,low,100,text,Back River Road,"42.21051242340318, -78.02865574141867",,-78.02865574141867,42.21051242340318,1.31
1093848,3,D_route,nys_street,yes,medium,100,text,State Route 211,"41.476290430836244, -74.55408977113984",,-74.55408977113984,41.476290430836244,1.31
1101257,3,B_address,nys_address,yes,high,100,text,4564 Reservoir Road,"42.79336687377003, -77.76983759380445",4564 Reservoir Road,-77.76983759380445,42.79336687377003,1.3
1097643,3,D_named_road,nys_street,yes,low,100,text,Prospect Avenue,"41.480926819559016, -74.22438904245175",,-74.22438904245175,41.480926819559016,1.29
1098471,3,D_named_road,nys_street,yes,low,100,text,Mountain Ave,"41.37479623204561, -73.97502391128879",,-73.97502391128879,41.37479623204561,1.29
2178713,3,D_named_road,nys_street,yes,low,97.97,text,Miller Road,"42.31129940547678, -77.88551780820892",,-77.88551780820892,42.31129940547678,1.28
1093533,3,D_named_road,nys_street,yes,low,100,text,School Street,"42.11986138246973, -77.93032373317119",,-77.93032373317119,42.11986138246973,1.27
1093535,3,D_named_road,nys_street,yes,low,100,text,School St,"42.11986138246973, -77.93032373317119",,-77.93032373317119,42.11986138246973,1.27
1093718,3,D_named_road,nys_street,yes,low,97.97,text,Stonegate Drive,"41.36838142586444, -74.19270262242506",,-74.19270262242506,41.36838142586444,1.27
1102250,3,D_named_road,nys_street,yes,low,100,text,Stadium Road,"41.04174934291302, -73.80732644247622",,-73.80732644247622,41.04174934291302,1.27
1103024,3,D_named_road,nys_street,yes,low,100,text,Church Rd,"42.89361467755207, -73.97948564808743",,-73.97948564808743,42.89361467755207,1.27
1093812,3,D_named_road,nys_street,yes,low,100,text,Valley Drive,"41.57468747589652, -73.59706439510785",,-73.59706439510785,41.57468747589652,1.26
1091398,3,D_named_road,nys_street,yes,low,100,text,Seneca Road,"43.21601763519248, -77.55735042602777",,-77.55735042602777,43.21601763519248,1.25
1100048,3,D_named_road,nys_street,yes,low,100,text,Front Street,"42.092947476935784, -75.9193251099499",,-75.9193251099499,42.092947476935784,1.25
1100795,3,D_named_road,nys_street,yes,low,100,text,Seneca Road,"43.21601763519248, -77.55735042602777",,-77.55735042602777,43.21601763519248,1.25
2178883,3,D_named_road,nys_street,yes,low,100,text,Delaware Street,"42.169816538223785, -75.14129099432286",,-75.14129099432286,42.169816538223785,1.25
2178885,3,D_named_road,nys_street,yes,low,100,text,Delaware Street,"42.169816538223785, -75.14129099432286",,-75.14129099432286,42.169816538223785,1.25
2179157,3,D_named_road,nys_street,yes,low,100,text,Main Street,"42.31754350143039, -75.39417912495671",,-75.39417912495671,42.31754350143039,1.25
1099871,3,D_named_road,nys_street,yes,low,100,text,Mohawk Street,"42.90467162312636, -74.58368987058596",,-74.58368987058596,42.90467162312636,1.24
1100935,3,D_named_road,nys_street,yes,low,100,text,North St,"42.519462463327194, -78.66802797451439",,-78.66802797451439,42.519462463327194,1.24
1102169,3,B_address,nys_address,yes,high,100,text,66 June Road,"41.3287629228325, -73.59060144706461",66 June Road,-73.59060144706461,41.3287629228325,1.24
1096273,3,D_named_road,nys_street,yes,low,100,text,Meadowbrook Lane,"42.472331536034446, -75.0541699935862",,-75.0541699935862,42.472331536034446,1.23
1104008,3,D_named_road,nys_street,yes,low,100,text,Woodbine Avenue,"40.894797352353585, -73.35306426232417",,-73.35306426232417,40.894797352353585,1.23
1088581,3,B_address,nys_address,yes,high,100,text,8632 Main St,"42.79105879441055, -77.50966328639139",8632 Main St,-77.50966328639139,42.79105879441055,1.22
1103627,3,D_named_road,nys_street,yes,low,100,text,Trolley Line Road,"40.69574533851098, -73.3414633803433",,-73.3414633803433,40.69574533851098,1.22
1096618,3,D_named_road,nys_street,yes,low,100,text,Pike Brook Road,"43.61177182840486, -73.49305250397039",,-73.49305250397039,43.61177182840486,1.21
1104911,3,D_named_road,nys_street,yes,low,100,text,Dunn Road,"42.251889539930396, -76.89432139727776",,-76.89432139727776,42.251889539930396,1.21
2144167,3,D_route,nys_street,yes,medium,100,text,CR 164,"41.754811428241, -75.01663287177182",,-75.01663287177182,41.754811428241,1.21
1094831,3,D_named_road,nys_street,yes,low,100,text,Driftwood Drive,"43.10157015432785, -78.89660460341709",,-78.89660460341709,43.10157015432785,1.19
1095914,3,D_named_road,nys_street,yes,low,100,text,Outlet Road,"42.955940659037374, -73.86558663025642",,-73.86558663025642,42.955940659037374,1.19
1102443,3,C_intersection,census,yes,medium,100,text,Quaker Hill Road and Coye Hill Road,"42.68289642812, -75.60679740624",,-75.60679740624,42.68289642812,1.19
1091539,3,D_named_road,nys_street,yes,low,100,text,Ridgefield Drive,"43.112718497850146, -77.8754934117821",,-77.8754934117821,43.112718497850146,1.18
1100655,3,D_named_road,nys_street,yes,low,100,text,Ridgefield Drive,"43.112718497850146, -77.8754934117821",,-77.8754934117821,43.112718497850146,1.18
1102160,3,D_named_road,nys_street,yes,low,100,text,East River Rd,"42.06837439948987, -78.41181694413045",,-78.41181694413045,42.06837439948987,1.18
1103490,3,D_named_road,nys_street,yes,low,100,text,Glenside Road,"42.428683550286706, -76.5261763373116",,-76.5261763373116,42.428683550286706,1.18
1101240,3,B_address,nys_address,yes,high,100,text,14 Edgewood Drive,"42.64472024681965, -78.53447629406182",14 Edgewood Drive,-78.53447629406182,42.64472024681965,1.17
1101913,3,D_named_road,nys_street,yes,low,100,text,West Avenue,"43.240816470106076, -78.20446092774257",,-78.20446092774257,43.240816470106076,1.17
2179089,3,D_named_road,nys_street,yes,low,100,text,Main Street,"42.15670453673027, -74.5475407317212",,-74.5475407317212,42.15670453673027,1.17
1098468,3,D_named_road,nys_street,yes,low,100,text,Main Street,"41.354891425264604, -73.97414753049654",,-73.97414753049654,41.354891425264604,1.16
1104218,3,D_named_road,nys_street,yes,low,100,text,Cliff Road,"40.97005133392625, -73.07309218475056",,-73.07309218475056,40.97005133392625,1.15
1096097,3,D_named_road,nys_street,yes,low,100,text,Dubois Road,"42.09050949021837, -76.36554828641661",,-76.36554828641661,42.09050949021837,1.14
1096161,3,D_named_road,nys_street,yes,low,100,text,Archibald Street,"43.17030172571301, -73.33037844709241",,-73.33037844709241,43.17030172571301,1.14
1098876,3,D_named_road,nys_street,yes,low,100,text,Peerless Street,"42.39728140882383, -79.45211820981785",,-79.45211820981785,42.39728140882383,1.14
1100205,3,D_named_road,nys_street,yes,low,100,text,Bridge Street,"42.93342260799248, -74.19840369100508",,-74.19840369100508,42.93342260799248,1.14
1103406,3,D_named_road,nys_street,yes,low,100,text,Elm Street,"41.00933935051372, -73.85167620866004",,-73.85167620866004,41.00933935051372,1.14
1094558,3,D_named_road,nys_street,yes,low,100,text,Ross Rd,"43.780189725956724, -75.47683318811808",,-75.47683318811808,43.780189725956724,1.13
1098396,3,D_named_road,nys_street,yes,low,100,text,Helen Drive,"42.11569848573007, -75.95284811460233",,-75.95284811460233,42.11569848573007,1.13
1088644,3,D_named_road,nys_street,yes,low,100,text,Brandywine Ave,"42.10739154875751, -75.89840912194539",,-75.89840912194539,42.10739154875751,1.12
1089143,3,D_named_road,nys_street,yes,low,100,text,Woodrow Avenue,"42.48602642728587, -79.34371418901085",,-79.34371418901085,42.48602642728587,1.12
1090206,3,D_named_road,nys_street,yes,low,100,text,Brandywine Ave,"42.10739154875751, -75.89840912194539",,-75.89840912194539,42.10739154875751,1.12
1090459,3,D_named_road,nys_street,yes,low,100,text,Woodrow Avenue,"42.48602642728587, -79.34371418901085",,-79.34371418901085,42.48602642728587,1.12
1093853,3,D_named_road,nys_street,yes,low,100,text,Middlesex Rd,"42.626003515434, -77.39502462527687",,-77.39502462527687,42.626003515434,1.12
2178687,3,C_intersection,census,yes,medium,100,text,Main Street and River St,"42.31593048792, -75.392741501434",,-75.392741501434,42.31593048792,1.12
1103950,3,D_named_road,nys_street,yes,low,100,text,Barnum Avenue,"40.94447631419922, -73.07073614295457",,-73.07073614295457,40.94447631419922,1.11
1093177,3,D_named_road,nys_street,yes,low,100,text,Carroll Drive,"41.245261412484055, -74.35566062856809",,-74.35566062856809,41.245261412484055,1.1
1096505,3,D_named_road,nys_street,yes,low,100,text,Ackley Road,"43.097046689826136, -73.37435849535238",,-73.37435849535238,43.097046689826136,1.1
1101351,3,B_address,nys_address,yes,high,100,text,8555 Boston State Road,"42.6515184548449, -78.74218207442327",8555 Boston State Road,-78.74218207442327,42.6515184548449,1.1
1104121,3,D_named_road,nys_street,yes,low,100,text,East Shore Road,"40.90100937722364, -73.42639232212059",,-73.42639232212059,40.90100937722364,1.1
1105239,3,D_named_road,nys_street,yes,low,100,text,Michigan Street,"44.00113174858158, -75.96848425663961",,-75.96848425663961,44.00113174858158,1.1
1097296,3,D_route,nys_street,yes,medium,100,text,Route 8,"42.98249169626035, -75.25344466842755",,-75.25344466842755,42.98249169626035,1.09
1103602,3,D_named_road,nys_street,yes,low,100,text,Dune Road,"40.773034355185956, -72.72603504969595",,-72.72603504969595,40.773034355185956,1.09
1103607,3,D_named_road,nys_street,yes,low,100,text,Dune Road,"40.773034355185956, -72.72603504969595",,-72.72603504969595,40.773034355185956,1.09
1099917,3,D_named_road,nys_street,yes,low,100,text,House Street,"42.44546053555582, -75.06782295361818",,-75.06782295361818,42.44546053555582,1.08
1101679,3,D_named_road,nys_street,yes,low,100,text,Highbrook Avenue,"40.90204336972275, -73.8088644372864",,-73.8088644372864,40.90204336972275,1.08
1096666,3,D_named_road,nys_street,yes,low,100,text,Jerden Falls Road,"43.97835578856608, -75.36724920029486",,-75.36724920029486,43.97835578856608,1.07
1100533,3,D_named_road,nys_street,yes,low,100,text,Main Street,"42.13925033768781, -74.65987063581538",,-74.65987063581538,42.13925033768781,1.07
1101085,3,B_address,nys_address,yes,high,100,text,1835 Sheridan Drive,"42.98037632593377, -78.8664819755676",1835 Sheridan Drive,-78.8664819755676,42.98037632593377,1.07
1090120,3,D_named_road,nys_street,yes,low,100,text,Farnum Street,"42.128921358510986, -77.95224578028926",,-77.95224578028926,42.128921358510986,1.06
1101664,3,C_intersection,census,yes,medium,100,text,Pleasantville Road and Cooley St,"41.132925654215, -73.793732343951",,-73.793732343951,41.132925654215,1.06
1101751,3,D_named_road,nys_street,yes,low,100,text,Byron Place,"40.932330318068786, -73.7621574732199",,-73.7621574732199,40.932330318068786,1.06
1088658,3,B_address,nys_address,yes,high,100,text,1 Belden Street,"42.09598704498942, -75.89890071696955",1 Belden Street,-75.89890071696955,42.09598704498942,1.04
1090220,3,B_address,nys_address,yes,high,100,text,1 Belden Street,"42.09598704498942, -75.89890071696955",1 Belden Street,-75.89890071696955,42.09598704498942,1.04
1091336,3,C_intersection,census,yes,medium,100,text,Darla Drive and Gilmore Road,"43.244550421633, -77.918262119161",,-77.918262119161,43.244550421633,1.04
1093847,3,C_intersection,census,yes,medium,100,text,Main Street and Schobel Street St,"41.474187615564, -74.551579328834",,-74.551579328834,41.474187615564,1.04
1100856,3,C_intersection,census,yes,medium,100,text,Darla Drive and Gilmore Road,"43.244550421633, -77.918262119161",,-77.918262119161,43.244550421633,1.04
1101804,3,D_named_road,nys_street,yes,low,100,text,Alma Place,"41.04874737086476, -73.80421346883347",,-73.80421346883347,41.04874737086476,1.04
1103195,3,B_address,nys_address,yes,high,100,text,93 Prescott Avenue,"41.01402221338194, -73.76108700743231",93 Prescott Avenue,-73.76108700743231,41.01402221338194,1.04
2179200,3,D_named_road,nys_street,yes,low,100,text,Ogden St,"42.17122553637358, -75.14260795490713",,-75.14260795490713,42.17122553637358,1.04
1097514,3,D_named_road,nys_street,yes,low,100,text,Shore Road,"40.67679535535095, -73.36776028149488",,-73.36776028149488,40.67679535535095,1.03
1099956,3,D_named_road,nys_street,yes,low,100,text,Jackson Street,"42.990122472985234, -78.18508097448225",,-78.18508097448225,42.990122472985234,1.03
1100354,3,D_named_road,nys_street,yes,low,100,text,Sturgis Road,"41.65996047647668, -74.69389077464922",,-74.69389077464922,41.65996047647668,1.03
1104053,3,D_named_road,nys_street,yes,low,100,text,Shore Road,"40.67679535535095, -73.36776028149488",,-73.36776028149488,40.67679535535095,1.03
1104828,3,D_route,nys_street,yes,medium,100,text,CR-2,"43.56715022813693, -76.11417393603827",,-76.11417393603827,43.56715022813693,1.03
2179102,3,D_named_road,nys_street,yes,low,100,text,Spring Street,"43.05235268656404, -74.35833877169397",,-74.35833877169397,43.05235268656404,1.03
1093838,3,D_named_road,nys_street,yes,low,100,text,Brandle Rd,"42.70110163803114, -74.02307057495757",,-74.02307057495757,42.70110163803114,1.02
1105274,3,D_named_road,nys_street,yes,low,100,text,Brandle Rd,"42.70110163803114, -74.02307057495757",,-74.02307057495757,42.70110163803114,1.02
1090960,3,D_named_road,nys_street,yes,low,100,text,Spruce St,"42.18740531977166, -74.14419288890456",,-74.14419288890456,42.18740531977166,1.01
1093605,3,D_named_road,nys_street,yes,low,100,text,Spruce St,"42.18740531977166, -74.14419288890456",,-74.14419288890456,42.18740531977166,1.01
1094016,3,D_named_road,nys_street,yes,low,100,text,North Main St,"41.31252940350386, -74.15546956149451",,-74.15546956149451,41.31252940350386,1.01
1094457,3,D_named_road,nys_street,yes,low,100,text,Meadow Street,"42.38643057729061, -75.18881206393421",,-75.18881206393421,42.38643057729061,1.01
1094459,3,D_named_road,nys_street,yes,low,100,text,Meadow Street,"42.38643057729061, -75.18881206393421",,-75.18881206393421,42.38643057729061,1.01
1089504,3,D_named_road,nys_street,yes,low,100,text,Kipp St,"42.16546345360678, -79.60305108309791",,-79.60305108309791,42.16546345360678,1
1090820,3,D_named_road,nys_street,yes,low,100,text,Kipp St,"42.16546345360678, -79.60305108309791",,-79.60305108309791,42.16546345360678,1
1094385,3,D_named_road,nys_street,yes,low,100,text,Clayton Drive,"41.12384936587575, -74.05102655338646",,-74.05102655338646,41.12384936587575,1
1094446,3,D_named_road,nys_street,yes,low,100,text,Powell Lane,"42.66969757828979, -77.05542252881672",,-77.05542252881672,42.66969757828979,1
1100024,3,D_named_road,nys_street,yes,low,100,text,Ford Street,"43.48174269063839, -75.34201605898598",,-75.34201605898598,43.48174269063839,1
1104049,3,D_named_road,nys_street,yes,low,100,text,Montauk Highway,"40.67833928150027, -73.36427724265707",,-73.36427724265707,40.67833928150027,1
1104056,3,D_named_road,nys_street,yes,low,100,text,Montauk Highway,"40.67833928150027, -73.36427724265707",,-73.36427724265707,40.67833928150027,1
1089876,3,D_named_road,nys_street,yes,low,100,text,North Hill Road,"42.43239753617899, -77.77342971610852",,-77.77342971610852,42.43239753617899,0.99
1093224,3,D_named_road,nys_street,yes,low,100,text,Valley Road,"43.14291761032967, -75.33768702291184",,-75.33768702291184,43.14291761032967,0.99
1094426,3,D_named_road,nys_street,yes,low,100,text,S. Parsonage St,"41.92067654571009, -73.90607349056695",,-73.90607349056695,41.92067654571009,0.99
1094568,3,D_named_road,nys_street,yes,low,100,text,Wolcott Street,"42.96972352347337, -77.99440774997939",,-77.99440774997939,42.96972352347337,0.99
1100473,3,D_named_road,nys_street,yes,low,100,text,Kasson Drive,"43.16326867277379, -74.49543478222121",,-74.49543478222121,43.16326867277379,0.99
2178915,3,D_named_road,nys_street,yes,low,100,text,Kasson Drive,"43.16326867277379, -74.49543478222121",,-74.49543478222121,43.16326867277379,0.99
1088655,3,D_named_road,nys_street,yes,low,100,text,Jackson Street,"42.09710155724942, -75.8988480331911",,-75.8988480331911,42.09710155724942,0.98
1090217,3,D_named_road,nys_street,yes,low,100,text,Jackson Street,"42.09710155724942, -75.8988480331911",,-75.8988480331911,42.09710155724942,0.98
1090939,3,C_intersection,census,yes,medium,100,text,Thompson Street and Spring St,"42.222879448093, -73.861864502752",,-73.861864502752,42.222879448093,0.98
1094219,3,C_intersection,census,yes,medium,100,text,Thompson Street and Spring St,"42.222879448093, -73.861864502752",,-73.861864502752,42.222879448093,0.98
1094229,3,D_named_road,nys_street,yes,low,100,text,First Avenue,"40.90618730656502, -73.54944236357123",,-73.54944236357123,40.90618730656502,0.98
1096163,3,D_named_road,nys_street,yes,low,100,text,Park Place,"43.16869469431235, -73.32965339056943",,-73.32965339056943,43.16869469431235,0.98
1096726,3,D_named_road,nys_street,yes,low,100,text,Mill Street,"42.4746645399951, -75.31462072175101",,-75.31462072175101,42.4746645399951,0.98
1101867,3,C_intersection,census,yes,medium,100,text,Paxton Avenue and Milburn St,"40.940667693167, -73.837951591515",,-73.837951591515,40.940667693167,0.98
1088520,3,D_named_road,nys_street,yes,low,100,text,Kendall St,"42.96868982772028, -77.1400623725234",,-77.1400623725234,42.96868982772028,0.97
1094166,3,D_named_road,nys_street,yes,low,100,text,Kendall St,"42.96868982772028, -77.1400623725234",,-77.1400623725234,42.96868982772028,0.97
1101013,3,B_address,nys_address,yes,high,100,text,112 Brewster St,"42.91585907790084, -78.6938117714498",112 Brewster St,-78.6938117714498,42.91585907790084,0.97
1103629,3,D_named_road,nys_street,yes,low,100,text,Lighthouse Road,"40.686713296443436, -73.32298431251358",,-73.32298431251358,40.686713296443436,0.97
1103947,3,D_named_road,nys_street,yes,low,100,text,Main Street,"40.94670031703926, -73.0693822416447",,-73.0693822416447,40.94670031703926,0.97
2179227,3,B_address,nys_address,yes,high,100,text,109 Ontario Street,"43.31757617501807, -78.83500043254945",,-78.83500043254945,43.31757617501807,0.97
1091596,3,D_named_road,nys_street,yes,low,100,text,Ashwood Lane,"43.21496659866778, -77.43422667176694",,-77.43422667176694,43.21496659866778,0.96
1099698,3,D_named_road,nys_street,yes,low,100,text,Duncan Street,"43.08883748482598, -76.88045447084751",,-76.88045447084751,43.08883748482598,0.96
1100599,3,D_named_road,nys_street,yes,low,100,text,Ashwood Lane,"43.21496659866778, -77.43422667176694",,-77.43422667176694,43.21496659866778,0.96
1104137,3,D_named_road,nys_street,yes,low,100,text,The Moores Lane,"41.10873840766123, -72.37544800165672",,-72.37544800165672,41.10873840766123,0.96
2179110,3,D_named_road,nys_street,yes,low,100,text,S. Chase Street,"43.00702464078161, -74.36366076481798",,-74.36366076481798,43.00702464078161,0.96
1099355,3,A_coords,parse,yes,high,,description...action_description,,"41.957969, -74.478606",,-74.478606,41.957969,0.95
1091152,3,D_named_road,nys_street,yes,low,100,text,Old State Road,"43.217954666282424, -75.05735206112682",,-75.05735206112682,43.217954666282424,0.95
1094395,3,D_named_road,nys_street,yes,low,100,text,Main Street,"42.206512084548024, -76.49396756198989",,-76.49396756198989,42.206512084548024,0.95
1095416,3,D_named_road,nys_street,yes,low,100,text,Lake Shore Drive,"43.42904279457846, -73.72124460852392",,-73.72124460852392,43.42904279457846,0.95
1100943,3,D_named_road,nys_street,yes,low,100,text,William Street,"42.88447548123714, -78.79707310049237",,-78.79707310049237,42.88447548123714,0.95
1103906,3,D_named_road,nys_street,yes,low,100,text,Bay Street,"41.00239944554434, -72.2956579644437",,-72.2956579644437,41.00239944554434,0.95
1089518,3,D_named_road,nys_street,yes,low,100,text,Main Street,"42.53500648813896, -79.17269726430884",,-79.17269726430884,42.53500648813896,0.94
1089793,3,D_named_road,nys_street,yes,low,100,text,North Street,"42.304281500635774, -78.00939183523613",,-78.00939183523613,42.304281500635774,0.94
1089794,3,D_named_road,nys_street,yes,low,100,text,North Street,"42.304281500635774, -78.00939183523613",,-78.00939183523613,42.304281500635774,0.94
1090834,3,D_named_road,nys_street,yes,low,100,text,Main Street,"42.53500648813896, -79.17269726430884",,-79.17269726430884,42.53500648813896,0.94
1098643,3,D_named_road,nys_street,yes,low,100,text,Random Road,"41.229854315956686, -74.28952658786017",,-74.28952658786017,41.229854315956686,0.94
1101467,3,D_named_road,nys_street,yes,low,100,text,Wilmuth Avenue,"42.816555399360546, -78.84387512393924",,-78.84387512393924,42.816555399360546,0.94
1101588,3,D_named_road,nys_street,yes,low,100,text,Garrett Avenue,"40.94902736806727, -73.83274051805972",,-73.83274051805972,40.94902736806727,0.94
1102020,3,C_intersection,census,yes,medium,100,text,Homer Street and Grove St,"42.838110443046, -76.686036546869",,-76.686036546869,42.838110443046,0.94
1103408,3,D_named_road,nys_street,yes,low,100,text,Cross Road,"41.005217350471455, -73.83689543692995",,-73.83689543692995,41.005217350471455,0.94
1103951,3,B_address,nys_address,yes,high,100,text,115 Maple Place,"40.943383254786134, -73.06826507975127",115 Maple Place,-73.06826507975127,40.943383254786134,0.94
1105070,3,D_named_road,nys_street,yes,low,97.46,text,Oakwood Ave,"42.1183194239951, -76.827424431349",,-76.827424431349,42.1183194239951,0.94
1093873,3,D_named_road,nys_street,yes,low,100,text,Cleft Road,"40.88811635803133, -73.56752342471096",,-73.56752342471096,40.88811635803133,0.93
1099877,3,D_named_road,nys_street,yes,low,100,text,Incinerator Road,"42.90806258047568, -74.57124088938056",,-74.57124088938056,42.90806258047568,0.93
1089996,3,D_named_road,nys_street,yes,low,100,text,Streeter Brook Road,"42.04237440898056, -78.23868387397538",,-78.23868387397538,42.04237440898056,0.92
1093822,3,D_named_road,nys_street,yes,low,100,text,Riverside Avenue,"41.18590934547468, -73.95680259124096",,-73.95680259124096,41.18590934547468,0.92
1101881,3,B_address,nys_address,yes,high,100,text,"3 Elm 
Street","41.01161539221497, -73.84998733498354","3 Elm 
Street",-73.84998733498354,41.01161539221497,0.92
1102192,3,D_named_road,nys_street,yes,low,100,text,Hitching Post Lane,"41.190396334375556, -73.76490937359591",,-73.76490937359591,41.190396334375556,0.92
1102680,3,D_named_road,nys_street,yes,low,100,text,Burch Drive,"42.03361233907499, -78.99693209452268",,-78.99693209452268,42.03361233907499,0.92
1095198,3,D_named_road,nys_street,yes,low,100,text,Humiston Street,"42.22372551604142, -76.33425224260544",,-76.33425224260544,42.22372551604142,0.91
1101610,3,B_address,nys_address,yes,high,100,text,25 Ramsey Road,"40.98973253446847, -73.76648663503838",25 Ramsey Road,-73.76648663503838,40.98973253446847,0.91
1103987,3,D_named_road,nys_street,yes,low,100,text,Rider Avenue,"40.76588537943648, -73.00889513561032",,-73.00889513561032,40.76588537943648,0.91
1088098,3,D_named_road,nys_street,yes,low,100,text,Bradley Street,"43.43370070963121, -73.71845659309031",,-73.71845659309031,43.43370070963121,0.9
1091301,3,D_named_road,nys_street,yes,low,100,text,Central Avenue,"43.161707547823944, -77.61081178353542",,-77.61081178353542,43.161707547823944,0.9
1093964,3,C_intersection,census,yes,medium,100,text,Mohonk Avenue and Water St,"41.745033546986, -74.090014459985",,-74.090014459985,41.745033546986,0.9
1094108,3,D_named_road,nys_street,yes,low,100,text,Jayne Street,"41.33683741156076, -74.36117461477168",,-74.36117461477168,41.33683741156076,0.9
